corData,corData_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.corData.values,parameters.dbkey,parameters.outFileFormat,parameters.outFileNameData,parameters.plotTitle,parameters.rowCenter,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
12150669,deeptools_coverage_matrix,2017-05-04 14:24:09.241289,slurm_normal,,main_w4_handler0,3096722,15749301,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9858097.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 29455090}]","""hg19""","""png""","""true""","""Sameer's Oligo Project""","""false""",,36729607,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-05-04 14:27:47.944888,12159,218.70359900000003
260926324,deeptools_coverage_matrix,2017-09-17 18:36:29.601372,slurm_normal,,main_w4_handler1,3251344,16848719,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10915571.roundup,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 31280086}]","""hg19""","""png""","""false""","""PCA_allsamples""","""false""",,40576453,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-09-17 18:38:11.439502,111397,101.83813
219566715,deeptools_coverage_matrix,2017-12-03 19:36:50.075837,slurm_normal,,main_w3_handler0,2936266,17684007,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11748468,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","[{'src': 'hda', 'id': 32700692}]","""mm10""","""png""","""false""","""""","""false""",,42423686,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-12-03 19:38:15.881796,68782,85.805959
260926324,deeptools_coverage_matrix,2017-09-18 15:59:18.903743,slurm_normal,,main_w4_handler0,3251344,16856364,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10923248.roundup,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 31280086}]","""hg19""","""png""","""false""","""""","""false""",,40459743,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-09-18 16:01:18.128252,111397,119.22450900000001
775608916,deeptools_coverage_matrix,2018-02-20 14:25:20.233528,slurm_normal,,main_w3_handler1,3435936,18447184,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12545041,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 33957918}]","""hg19""","""pdf""","""true""","""""","""true""",,44023264,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2018-02-20 17:29:49.448839,21426,11069.215311
260926324,deeptools_coverage_matrix,2017-09-17 18:24:04.566896,slurm_normal,,main_w4_handler0,3251344,16848677,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10915530.roundup,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","[{'src': 'hda', 'id': 31280086}]","""hg19""","""png""","""false""","""PCA_allsamples""","""false""",,40576453,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca/2.5.0.0,2.5.0.0,,2017-09-17 18:25:15.082260,111397,70.515364
