chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.assume_sorted,parameters.chromInfo,parameters.comments,parameters.dbkey,parameters.duplicate_scoring_strategy,parameters.inputFile,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.optical_duplicate_pixel_distance,parameters.read_name_regex,parameters.remove_duplicates,parameters.validation_stringency,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-02-17 21:49:18.123248,slurm_normal_16gb,,main_w1_handler2,2603107,11861313,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1443356366,bam,6102638.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""SUM_OF_BASE_QUALITIES""",23396320,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""SILENT""",,27393077.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.136.0,1.136.0,,2016-02-17 21:54:25.605895,9209.0,307.48264700000004
,,2016-09-02 16:09:42.463650,slurm_normal_16gb,,main_w3_handler0,2794433,13770950,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",874808070,bam,7992111.roundup,slurm,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/dm3.len""",[],"""dm3""","""SUM_OF_BASE_QUALITIES""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e6a0537eb966fe84'}]",,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""LENIENT""",,31121530.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.136.0,1.136.0,,2016-09-02 16:21:00.301223,41835.0,677.837573
,,2016-09-02 16:10:10.240510,slurm_normal_16gb,,main_w3_handler0,2794433,13770954,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",878603004,bam,7992188.roundup,slurm,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/dm3.len""",[],"""dm3""","""SUM_OF_BASE_QUALITIES""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b523d71ae13912ed7f'}]",,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""LENIENT""",,31121530.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.136.0,1.136.0,,2016-09-02 16:30:40.920396,41835.0,1230.6798860000001
,,2016-05-09 12:10:38.070236,slurm_normal_16gb,,main_w2_handler0,2698250,12830979,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1297849695,bam,7031911.roundup,slurm,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58e42386192b6d87a'}]",,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""true""","""LENIENT""",,30090989.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.136.0,1.136.0,,2016-05-09 12:14:28.623674,84009.0,230.55343800000003
,,2016-07-06 18:45:30.390355,slurm_normal_16gb,,main_w1_handler1,2759358,13346385,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2206101113,bam,7555449.roundup,slurm,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/mm10.len""",[],"""mm10""","""SUM_OF_BASE_QUALITIES""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51bfb4e869b0b0963'}]",,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""LENIENT""",,31312764.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.136.0,1.136.0,,2016-07-06 18:54:25.741091,87067.0,535.350736
,,2016-09-12 22:31:48.113603,slurm_normal_16gb,,main_w3_handler0,2818216,13836999,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1408026112,bam,8060060.roundup,slurm,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""","""SUM_OF_BASE_QUALITIES""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b500a16828ae05447a'}]",,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""LENIENT""",,32921525.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.136.0,1.136.0,,2016-09-13 01:03:20.246772,90067.0,9092.133169
,,2016-05-05 22:34:44.774513,slurm_normal_16gb,,main_w2_handler1,2674216,12799040,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5256765272,bam,6998967.roundup,slurm,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51ffd147cac7425d3'}]",,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""LENIENT""",,29294171.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.136.0,1.136.0,,2016-05-06 02:57:48.972627,47978.0,15784.198114
,,2016-06-01 11:06:52.614403,slurm_normal_16gb,,main_w1_handler1,2717261,13038896,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1189170058,bam,7219311.roundup,slurm,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""",[],"""hg38""","""SUM_OF_BASE_QUALITIES""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b591380417a655009f'}]",,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""true""","""LENIENT""",,30422687.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.136.0,1.136.0,,2016-06-01 11:11:05.380675,49259.0,252.76627200000001
,,2016-05-24 19:21:14.942309,slurm_normal_16gb,,main_w2_handler0,2716637,12977344,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",19153019,bam,7164029.roundup,slurm,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""",[],"""hg38""","""SUM_OF_BASE_QUALITIES""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b501eb85120e986fe0'}]",,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""true""","""LENIENT""",,30388402.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.136.0,1.136.0,,2016-05-24 19:29:40.883377,84943.0,505.94106800000003
,,2016-07-25 18:14:25.954705,slurm_normal_16gb,,main_w2_handler0,2771636,13488002,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3058209123,bam,7704202.roundup,slurm,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56d82e52ad0f9d7f1'}]",,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""SILENT""",,31578981.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.136.0,1.136.0,,2016-07-25 18:29:30.425136,73080.0,904.4704310000001
,,2016-03-18 18:12:30.190761,slurm_normal_16gb,,main_w1_handler2,2638360,12183936,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",53210078,bam,6399056.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""SUM_OF_BASE_QUALITIES""",23912455,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",,29060808.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.136.0,1.136.0,,2016-03-18 18:26:49.872668,80761.0,859.681907
,,2016-07-24 19:29:48.251480,slurm_normal_16gb,,main_w2_handler1,2316812,13480776,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7540591,bam,7696601.roundup,slurm,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""SUM_OF_BASE_QUALITIES""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a1836012ab85a124'}]",,"""100""","""[a-zA-Z0-9]+.[a-zA-Z0-9]+.[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+)""","""false""","""SILENT""",,31676879.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.136.0,1.136.0,,2016-07-24 19:32:32.401071,63215.0,164.14959100000002
,,2016-02-16 15:57:53.888092,slurm_normal_16gb,,main_w2_handler0,2510113,11845528,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12587381801,bam,6092443.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/hg18.len""",[],"""hg18""","""SUM_OF_BASE_QUALITIES""",23359103,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",,28208226.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.136.0,1.136.0,,2016-02-16 16:07:12.550475,73652.0,558.6623830000001
,,2016-09-08 08:47:44.130267,slurm_normal_16gb,,main_w4_handler1,2810158,13804266,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3627116968,bam,8024857.roundup,slurm,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",[],"""Homo_sapiens_nuHg19_mtrCRS""","""SUM_OF_BASE_QUALITIES""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bbfd24e96594d266'}]","""EBI SRA: SRR2920493 File: ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/003/SRR2920493/SRR2920493.fastq""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""SILENT""",,32132581.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.136.0,1.136.0,,2016-09-08 09:03:47.806878,46451.0,963.6766110000001
,,2016-04-07 23:12:58.728627,slurm_normal_16gb,,main_w1_handler0,2653597,12376685,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4797191818,bam,6574342.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""","""SUM_OF_BASE_QUALITIES""",24178088,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",,29343743.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.136.0,1.136.0,,2016-04-07 23:18:22.602226,81788.0,323.873599
,,2016-10-13 04:45:20.332763,slurm_normal_16gb,,main_w3_handler0,2852918,14069726,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",287254287,bam,8286775.roundup,slurm,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/mm10.len""",[],"""mm10""","""SUM_OF_BASE_QUALITIES""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e25e53a255338e45'}]",,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""true""","""LENIENT""",,32088976.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.136.0,1.136.0,,2016-10-13 04:53:52.508949,67966.0,512.176186
,,2016-06-09 11:21:52.620118,slurm_normal_16gb,,main_w1_handler0,2711402,13118763,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7089673202,bam,7303442.roundup,slurm,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""","""SUM_OF_BASE_QUALITIES""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b5dc71298f9a0b5f'}]",,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""LENIENT""",,30376608.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.136.0,1.136.0,,2016-06-09 11:30:36.666115,30082.0,524.045997
,,2016-04-27 23:23:36.316155,slurm_normal_16gb,,main_w1_handler1,2668459,12659105,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3150466719,bam,6859639.roundup,slurm,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fbc0e5d08c8cef0a'}]",,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""true""","""LENIENT""",,29542228.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.136.0,1.136.0,,2016-04-27 23:32:04.811220,81977.0,508.495065
,,2016-03-08 01:11:13.389125,slurm_normal_16gb,,main_w2_handler1,2624936,12063051,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",948659755,bam,6286912.roundup,slurm,,corral-repl,,"""a522867ae4ca11e5ae92005056a52a46""","""True""","""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""SUM_OF_BASE_QUALITIES""",23729670,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",,27519316.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.136.0,1.136.0,,2016-03-08 03:29:33.377216,9209.0,8299.988091000001
,,2016-09-03 22:19:21.546239,slurm_normal_16gb,,main_w3_handler0,2805171,13777002,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1634621197,bam,7998607.roundup,slurm,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""",[],"""hg38""","""SUM_OF_BASE_QUALITIES""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b549ed9a80add3b147'}]",,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""LENIENT""",,32645386.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.136.0,1.136.0,,2016-09-03 22:25:21.628207,89197.0,360.081968
,,2016-04-09 03:54:27.302150,slurm_normal_16gb,,main_w1_handler1,2632333,12398101,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",781769314,bam,6597187.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",24226108,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""SILENT""",,28992008.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.136.0,1.136.0,,2016-04-09 04:51:36.364212,80547.0,3429.0620620000004
,,2016-03-17 06:22:07.773412,slurm_normal_16gb,,main_w2_handler0,2612028,12162808,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1009528208,bam,6380042.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",23641840,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""SILENT""",,29037404.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.136.0,1.136.0,,2016-03-17 06:29:06.409122,50962.0,418.63571
,,2016-03-12 09:08:37.504019,slurm_normal_16gb,,main_w2_handler1,2629490,12113053,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",49981368,bam,6336525.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""SUM_OF_BASE_QUALITIES""",23800266,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",,28923296.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.136.0,1.136.0,,2016-03-12 09:12:41.205209,75154.0,243.70119000000003
,,2016-03-17 06:39:31.836241,slurm_normal_16gb,,main_w1_handler0,2612028,12162896,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",885705439,bam,6380120.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",23641850,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",,29037404.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.136.0,1.136.0,,2016-03-17 06:43:33.327027,50962.0,241.490786
,,2016-04-08 18:17:11.077748,slurm_normal_16gb,,main_w1_handler1,2632333,12394198,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",753855273,bam,6592216.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""","""SUM_OF_BASE_QUALITIES""",24219468,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""True""","""LENIENT""",,28969284.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.136.0,1.136.0,,2016-04-08 20:12:04.881566,80547.0,6893.803818
,,2016-03-11 18:57:04.255359,slurm_normal_16gb,,main_w1_handler0,2629490,12109633,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",49875011,bam,6333238.roundup,slurm,,corral-repl,,,"""True""","""/galaxy-repl/localdata/chrom/?.len""",[],"""?""","""SUM_OF_BASE_QUALITIES""",23800276,,,"""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""False""","""LENIENT""",,28950052.0,error,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.136.0,1.136.0,,2016-03-11 19:05:57.270503,75154.0,533.0151440000001
