create_time,destination_id,exit_code,handler,history_id,id,imported,infile1,infile1_filetype,infile2,infile2_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.column1,parameters.column2,parameters.dbkey,parameters.empty_string_filler,parameters.header,parameters.ignore_case,parameters.infile1.values,parameters.infile2.values,parameters.jointype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-09 13:43:44.979989,slurm_normal,,main_w4_handler1,3318130,17396432,False,5235577644,tabular,5351702394,tabular,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11458474,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""1""","""?""","""0""","""false""","""false""","[{'src': 'hda', 'id': 32193820}]","[{'src': 'hda', 'id': 32193689}]",""" """,,41395779,error,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.0.0,1.0.0,,2017-11-09 13:49:27.464922,75576,342.484933
2017-10-31 10:31:32.389799,slurm_normal,,main_w4_handler1,3305606,17274187,False,4967341411,tabular,2706754,tabular,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11334802,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""1""","""1""","""hg38""","""0""","""false""","""false""","[{'src': 'hda', 'id': 31983300}]","[{'src': 'hda', 'id': 31983169}]",""" """,,41455609,error,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.0.0,1.0.0,,2017-10-31 10:37:18.651361,44892,346.261562
2017-11-09 13:49:56.716193,slurm_normal,,main_w3_handler1,3318130,17396526,False,5235577644,tabular,5351702394,tabular,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11458547,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""1""","""?""","""0""","""false""","""false""","[{'src': 'hda', 'id': 32193820}]","[{'src': 'hda', 'id': 32193689}]",""" """,,41395779,error,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.0.0,1.0.0,,2017-11-09 13:53:27.475357,75576,210.75916400000003
2017-11-09 13:54:11.904826,slurm_normal,,main_w4_handler1,3318130,17396556,False,5235577644,tabular,5235577644,fastqsanger,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11458588,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""1""","""1""","""?""","""0""","""false""","""false""","[{'src': 'hda', 'id': 32193820}]","[{'src': 'hda', 'id': 32190650}]",""" """,,41395779,error,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.0.0,1.0.0,,2017-11-09 13:59:30.129977,75576,318.22515100000004
