create_time,destination_id,exit_code,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.non_commercial_use,parameters.options_type.__current_case__,parameters.options_type.options_type_selector,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-04-20 21:26:58.899055,slurm_normal,,main_w1_handler2,2671377,12542576,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2456023820,fasta,6728218.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e1b6babe95d262e0'}]","""true""",0.0,basic,,29183917,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2016-04-20 21:32:32.844465,81363.0,333.94541000000004
2016-05-14 07:37:18.419820,slurm_normal,,main_w2_handler0,2701181,12895410,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2207471835,fasta,7091652.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b511d7eadf58a42a25'}]","""true""",0.0,basic,,30144590,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2016-05-14 07:38:05.190355,54951.0,46.770535
2016-09-07 08:17:26.511011,slurm_normal,,main_w3_handler0,2717704,13795157,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",479147230,fasta,8015559.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5628737d991829e97'}]","""true""",0.0,basic,,32545753,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2016-09-07 08:20:30.282823,85062.0,183.771812
2016-04-08 04:44:33.078327,slurm_normal,,main_w1_handler1,2648269,12378894,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2555056111,fasta,6577693.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24200007,,"""True""",0.0,basic,,29469125,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2016-04-08 04:46:56.072139,81481.0,142.99381200000002
2016-03-18 00:03:11.814483,slurm_normal,,main_w1_handler1,2634390,12174052,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1470302920,fasta,6388591.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23897493,,"""True""",0.0,basic,,29006234,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2016-03-18 00:05:47.216252,65934.0,155.401769
2016-06-21 18:33:44.579945,slurm_normal,,main_w2_handler1,2740440,13227616,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5253600895,fasta,7412457.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b534eb52a5a32f2657'}]","""true""",0.0,basic,,30915727,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2016-06-21 18:34:12.781584,86176.0,28.201639
2016-04-08 04:44:31.483950,slurm_normal,,main_w1_handler2,2648269,12378891,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2423982568,fasta,6577668.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24200004,,"""True""",0.0,basic,,29469125,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2016-04-08 04:46:02.545122,81481.0,91.061172
2016-04-08 04:44:34.153198,slurm_normal,,main_w2_handler0,2648269,12378896,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5497055053,fasta,6577704.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24200009,,"""True""",0.0,basic,,29469125,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2016-04-08 04:47:17.957392,81481.0,163.80419400000002
2016-06-15 11:32:57.646383,slurm_normal,,main_w1_handler0,2196514,13167922,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",577399570,fasta,7351996.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e21b07bb0877d216'}]","""true""",0.0,basic,,29602049,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2016-06-15 11:33:31.019355,59274.0,33.372972000000004
2016-04-09 01:34:48.007468,slurm_normal,,main_w1_handler0,2662525,12397335,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6858187710,fasta,6595480.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24223720,,"""True""",0.0,basic,,29497621,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2016-04-09 01:35:26.653344,82153.0,38.645876
2016-03-17 15:32:08.858763,slurm_normal,,main_w1_handler2,2634390,12167333,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1495289152,fasta,6384381.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23852395,,"""True""",0.0,basic,,29006234,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2016-03-17 15:34:33.743106,65934.0,144.884343
2017-03-04 04:03:14.179307,slurm_normal,,main_w4_handler0,3018625,15205575,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1022201108,fasta,9355719.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 28613156}]","""true""",0.0,basic,,36428945,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2017-03-04 04:05:01.022463,,106.84315600000001
2016-04-02 07:07:40.416138,slurm_normal,,main_w2_handler0,2617052,12319323,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1755020701,fasta,6526156.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23567793,,"""True""",0.0,basic,,28123383,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2016-04-02 07:08:24.567433,62597.0,44.151295000000005
2016-08-26 20:47:13.308699,slurm_normal,,main_w4_handler1,2747205,13728778,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",286888896,fasta,7946830.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aabb0dc5943889e0'}]","""true""",,,,32585152,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2016-08-26 20:48:04.666697,16654.0,51.357998
2016-04-08 06:46:20.727747,slurm_normal,,main_w1_handler0,2648269,12379418,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7223614270,fasta,6578964.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24199998,,"""True""",0.0,basic,,29469125,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2016-04-08 06:47:16.282563,81481.0,55.554816
2017-03-04 04:03:13.389126,slurm_normal,,main_w3_handler0,3018625,15205573,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1063712827,fasta,9355717.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 28613150}]","""true""",0.0,basic,,36428945,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2017-03-04 04:03:49.236779,,35.847653
2017-03-04 04:03:14.446408,slurm_normal,,main_w4_handler0,3018625,15205576,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1113272316,fasta,9355720.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 28613187}]","""true""",0.0,basic,,36428945,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2017-03-04 04:05:35.949793,,141.503385
2016-05-14 07:52:53.473529,slurm_normal,,main_w2_handler1,2701181,12895441,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1966654269,fasta,7091679.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50bf03ffd104a7d9d'}]","""true""",0.0,basic,,30144590,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2016-05-14 07:53:59.104002,54951.0,65.63047300000001
2016-09-17 05:44:54.601450,slurm_normal,,main_w4_handler0,2696145,13870472,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",305685309,fasta,8093881.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ab1b6f3bd35020d0'}]","""true""",0.0,basic,,32411109,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2016-09-17 05:45:36.896400,83024.0,42.29495
2016-04-18 13:39:11.472144,slurm_normal,,main_w1_handler2,2671135,12505113,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",468395214,fasta,6696906.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5829cd3b7e055184e'}]","""true""",0.0,basic,,29625767,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2016-04-18 13:39:59.737739,61896.0,48.265595000000005
2016-03-18 00:03:12.310468,slurm_normal,,main_w1_handler2,2634390,12174053,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1138247863,fasta,6388593.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23897494,,"""True""",0.0,basic,,29006234,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2016-03-18 00:06:12.994780,65934.0,180.684312
2016-04-08 04:44:29.306116,slurm_normal,,main_w2_handler1,2648269,12378887,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1609711872,fasta,6577656.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24200000,,"""True""",0.0,basic,,29469125,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2016-04-08 04:46:29.023988,81481.0,119.71787200000001
2016-06-15 11:35:17.749504,slurm_normal,,main_w1_handler1,2196514,13167945,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",577399570,fasta,7352032.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e21b07bb0877d216'}]","""true""",0.0,basic,,29602049,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2016-06-15 11:35:48.633603,59274.0,30.884099000000003
2016-07-15 08:50:41.351071,slurm_normal,,main_w2_handler0,2764145,13418391,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1394654696,fasta,7630738.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/danRer10.len""","""danRer10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b866c311683013e4'}]","""true""",0.0,basic,,31419864,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2016-07-15 08:53:27.726191,,166.37512
2016-05-16 17:55:39.637558,slurm_normal,,main_w1_handler0,2578479,12910375,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",156268495,fasta,7104406.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a858bcde83d60c1f'}]","""true""",0.0,basic,,29175593,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2016-05-16 17:57:06.869964,3342.0,87.23240600000001
2016-04-08 04:44:33.632547,slurm_normal,,main_w2_handler1,2648269,12378895,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2946627946,fasta,6577676.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24200008,,"""True""",0.0,basic,,29469125,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2016-04-08 04:46:23.219399,81481.0,109.58685200000001
2016-05-14 15:25:33.940266,slurm_normal,,main_w1_handler0,2701181,12897438,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1966654269,fasta,7093006.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50bf03ffd104a7d9d'}]","""true""",0.0,basic,,30144590,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2016-05-14 15:26:21.755592,54951.0,47.815326000000006
2016-07-15 08:58:11.994109,slurm_normal,,main_w1_handler0,2764145,13418419,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1394654696,fasta,7630800.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/danRer10.len""","""danRer10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b866c311683013e4'}]","""true""",0.0,basic,,31419864,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2016-07-15 09:00:41.878600,,149.884491
2016-07-14 17:38:24.583962,slurm_normal,,main_w2_handler1,2061243,13412833,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3922727133,fasta,7624769.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55dd76f40778abcfb'}]","""true""",0.0,basic,,30829418,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2016-07-14 17:41:17.102348,51104.0,172.51838600000002
2016-05-14 07:57:15.470417,slurm_normal,,main_w2_handler0,2701181,12895447,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1966654269,fasta,7091684.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50bf03ffd104a7d9d'}]","""true""",0.0,basic,,30144590,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2016-05-14 07:58:07.565234,54951.0,52.094817000000006
2016-10-16 23:44:21.583246,slurm_normal,,main_w3_handler0,2610226,14094002,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4158208670,fasta,8309785.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5455bf483c00eab4f'}]","""true""",0.0,basic,,33700153,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2016-10-16 23:44:51.600960,72893.0,30.017714
2016-07-14 12:49:53.891627,slurm_normal,,main_w2_handler0,421642,13409875,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",309305456,fasta,7621777.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c761ae8dd82e80b4'}]","""true""",,,,31097087,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2016-07-14 12:51:02.682376,6439.0,68.790749
2016-06-20 07:43:36.133198,slurm_normal,,main_w2_handler0,2743284,13207661,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",935315037,fasta,7392076.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f4c89845e32c418e'}]","""true""",0.0,basic,,30957999,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2016-06-20 07:44:25.259547,36150.0,49.126349000000005
2016-04-08 04:44:28.819282,slurm_normal,,main_w2_handler1,2648269,12378886,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5193666275,fasta,6577655.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24199999,,"""True""",0.0,basic,,29469125,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2016-04-08 04:45:19.721630,81481.0,50.902348
2016-08-30 20:57:31.425125,slurm_normal,,main_w4_handler1,2696145,13750899,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",369361054,fasta,7971477.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f4b1006dc4af265f'}]","""true""",0.0,basic,,32172435,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2016-08-30 20:58:31.110311,83024.0,59.685186
2016-04-08 04:44:29.831922,slurm_normal,,main_w2_handler0,2648269,12378888,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5435286390,fasta,6577687.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24200001,,"""True""",0.0,basic,,29469125,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2016-04-08 04:46:47.458548,81481.0,137.62662600000002
2016-05-14 07:52:51.117628,slurm_normal,,main_w1_handler1,2701181,12895440,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2207471835,fasta,7091678.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b511d7eadf58a42a25'}]","""true""",0.0,basic,,30144590,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2016-05-14 07:53:44.030195,54951.0,52.912567
2016-03-15 16:01:45.941180,slurm_normal,,main_w1_handler0,2634390,12142939,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2664053870,fasta,6360339.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23848172,,"""True""",0.0,basic,,29006234,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2016-03-15 16:03:26.005328,65934.0,100.064148
2016-05-14 07:37:19.538680,slurm_normal,,main_w2_handler0,2701181,12895411,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1966654269,fasta,7091651.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50bf03ffd104a7d9d'}]","""true""",0.0,basic,,30144590,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2016-05-14 07:38:05.151286,54951.0,45.612606
2017-03-04 04:03:13.763268,slurm_normal,,main_w4_handler0,3018625,15205574,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",893031174,fasta,9355718.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 28613155}]","""true""",0.0,basic,,36428945,error,toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme/4.11.0.1,4.11.0.1,,2017-03-04 04:04:25.403158,,71.63989000000001
