create_time,destination_id,exit_code,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.chromInfo,parameters.dbkey,parameters.input.values,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-01-13 20:31:40.504437,slurm_multi,,main_w4_handler2,2955177,14763694,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",24800763978,tabular,8927779,slurm,,corral-repl,,0,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27924232}]",,35268589,error,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.5,0.5,,2017-01-15 08:32:04.144333,84316,129623.63989600001
2017-01-08 17:43:50.428867,slurm_multi,,main_w3_handler2,2943711,14713471,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5543200,tabular,8882443,slurm,,corral-repl,,0,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27848419}]",,35143490,error,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.5,0.5,,2017-01-10 05:45:11.658861,97527,129681.22999400001
2017-02-22 11:26:17.894761,slurm_multi,,main_w3_handler2,3004969,15105760,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",52232,bed,9260783,slurm,,corral-repl,,1,yes,slurm_multi,"""/galaxy-repl/localdata/chrom/hg19LggInv.len""","""hg19LggInv""","[{'src': 'hda', 'id': 28456565}]",,36213988,error,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.5,0.5,,2017-02-24 00:11:20.490458,100652,132302.595697
2017-02-28 12:03:35.552139,slurm_multi,,main_w3_handler2,2958346,15165335,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",33308589712,tabular,9316610,slurm,,corral-repl,,1,yes,slurm_multi,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28398169}]",,35268589,error,toolshed.g2.bx.psu.edu/repos/nick/duplex/align_families/0.5,0.5,,2017-03-02 00:04:18.960849,84316,129643.40871
