create_time,destination_id,exit_code,fasta,fasta_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.calc,parameters.chromInfo,parameters.countends,parameters.cutoff,parameters.dbkey,parameters.fasta.values,parameters.output,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-01 09:35:52.957150,slurm_normal,,1151571129,fasta,main_w3_handler1,3227179,17283718,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",11344990,slurm,,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""""","""?""","[{'src': 'hda', 'id': 30926347}]","""lt""",,41658106,error,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2017-11-02 21:36:08.743110,17996,129615.78596000001
2017-11-08 22:01:19.394821,slurm_normal,,1386355097,fasta,main_w4_handler0,3317418,17387802,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",11449403,slurm,,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.2""","""?""","[{'src': 'hda', 'id': 32171586}]","""""",,41866887,error,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2017-11-10 10:01:57.693240,115729,129638.29841900001
2017-11-10 15:35:12.734267,slurm_normal,,1386355097,fasta,main_w4_handler1,3317418,17411440,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",11473305,slurm,,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.05""","""?""","[{'src': 'hda', 'id': 32171586}]","""""",,41866887,error,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2017-11-12 03:35:35.456409,115729,129622.72214200001
2018-02-15 14:40:01.758899,slurm_normal,,176006013,fasta,main_w4_handler0,3429145,18397406,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12482718,slurm,,corral-repl,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""0.03""","""?""","[{'src': 'hda', 'id': 33875622}]","""""",,43899257,error,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.36.1.0,1.36.1.0,,2018-02-17 02:40:23.375920,37766,129621.61702100001
