create_time,destination_id,exit_code,genome,genome_filetype,handler,history_id,id,imported,info,inputA,inputA_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.add_bed.__current_case__,parameters.add_bed.add_bed_select,parameters.allow_beyond,parameters.bedpe,parameters.chrom,parameters.chromInfo,parameters.chromfirst,parameters.dbkey,parameters.genome,parameters.inputA,parameters.maxtries,parameters.no_overlap,parameters.seed.__current_case__,parameters.seed.seed_choose,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-02-15 09:53:45.372899,slurm_normal,,397,bed,main_w1_handler2,2597516,11826220,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5529,bed,6075224.roundup,slurm,,corral-repl,,0,no,"""False""","""False""","""False""","""/galaxy-repl/localdata/chrom/hg18.len""","""False""","""hg18""",23322515,23309044,"""10""","""False""",1,False,,28326741,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-02-16 21:54:42.718597,20918.0,129657.345698
2016-02-12 15:56:21.407652,slurm_normal,,397,bed,main_w2_handler1,2597516,11811255,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5529,bed,6058505.roundup,slurm,,corral-repl,,0,no,"""False""","""False""","""False""","""/galaxy-repl/localdata/chrom/hg18.len""","""False""","""hg18""",23322515,23309044,"""1000""","""False""",1,False,,28326741,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-02-14 03:57:10.559883,20918.0,129649.15223100001
2016-02-12 16:10:06.601813,slurm_normal,,397,bed,main_w2_handler0,2597516,11811368,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5529,bed,6058589.roundup,slurm,,corral-repl,,0,no,"""False""","""False""","""False""","""/galaxy-repl/localdata/chrom/hg18.len""","""False""","""hg18""",23322515,23309044,"""10""","""False""",1,False,,28326741,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-02-14 04:11:10.487176,20918.0,129663.88536300001
2016-03-18 08:02:27.886355,slurm_normal,,525,bed,main_w1_handler1,2570599,12175739,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",60813968,bed,6392217.roundup,slurm,,corral-repl,,0,no,"""False""","""False""","""False""","""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""",23901092,23235608,"""1000""","""False""",1,False,,27547341,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,2.22.0,,2016-03-19 20:03:29.494814,,129661.60845900001
