create_time,destination_id,exit_code,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.boxit,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input2,parameters.input2.values,parameters.wordsize,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-12-06 21:55:41.336710,slurm_normal,,main_w1_handler0,2529640,11105424,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",36836,srspair,36836,srspair,5366992.roundup,slurm,,corral-repl,,"""yes""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",22328236,,22328236,,"""10""",,26488313,error,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-12-08 09:56:21.533185,74386,129640.196475
2018-02-07 23:13:59.121144,slurm_normal,,main_w3_handler0,3413429,18304484,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2707,simple,2707,simple,12388066,slurm,,corral-repl,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33738383}]",,"[{'src': 'hda', 'id': 33738383}]","""4""",,43609243,error,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2018-02-09 11:14:26.196367,121113,129627.075223
