contaminants,contaminants_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_file,input_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.contaminants,parameters.dbkey,parameters.input_file,parameters.input_file.values,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-03-25 16:48:27.082573,rodeo_normal,,main_w2_handler1,2156178,9035555,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1118377691,bam,3320890.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""",,"""hg38""",18079303,,,20235607.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.63,0.63,,2015-03-27 04:48:54.087992,38221.0,129627.00541900001
,,2015-03-25 16:48:06.873925,rodeo_normal,,main_w1_handler0,2156178,9035539,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1190485136,bam,3320887.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""",,"""hg38""",18079300,,,20235607.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.63,0.63,,2015-03-27 04:48:55.392747,38221.0,129648.51882200001
,,2015-03-30 11:57:25.954626,rodeo_normal,,main_w1_handler0,2253926,9084872,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1855379909,fastq,3370233.roundup,slurm,,corral-repl,,"""ed9f1752d6d311e48512005056a51846""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""",19056610,,,21921182.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.63,0.63,,2015-03-31 23:57:58.973939,29506.0,129633.01931300001
,,2015-04-02 20:52:19.635628,slurm_normal,,main_w1_handler0,2258339,9128334,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2607383248,fastqsanger,3413317.roundup,slurm,,corral-repl,,"""1c174070d97a11e4b3e0005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""",19129007,,,21151664.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.63,0.63,,2015-04-04 11:03:12.443372,51464.0,137452.80774400002
,,2015-04-02 20:52:21.487112,slurm_normal,,main_w1_handler1,2258339,9128336,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2250579328,fastqsanger,3413109.roundup,slurm,,corral-repl,,"""1c174070d97a11e4b3e0005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""",19129009,,,21151664.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.63,0.63,,2015-04-04 10:05:40.480661,51464.0,133998.993549
,,2015-04-02 20:52:20.682501,slurm_normal,,main_w2_handler0,2258339,9128335,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5001079972,fastqsanger,3413318.roundup,slurm,,corral-repl,,"""1c174070d97a11e4b3e0005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""",19129008,,,21151664.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.63,0.63,,2015-04-04 11:03:11.648513,51464.0,137450.96601200002
,,2015-04-02 20:55:46.726751,slurm_normal,,main_w2_handler0,2255614,9128362,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4875067352,fastqsanger,3413712.roundup,slurm,,corral-repl,,"""938912fad97a11e4b3e0005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""",19129052,,,21151664.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.63,0.63,,2015-04-04 12:51:40.644490,51464.0,143753.917739
,,2015-04-02 20:55:42.263912,slurm_normal,,main_w1_handler0,2255614,9128358,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4284233012,fastqsanger,3421423.roundup,slurm,,corral-repl,,"""938912fad97a11e4b3e0005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""",19129048,,,21151664.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.63,0.63,,2015-04-05 22:06:13.358331,51464.0,263431.09441900003
,,2015-04-02 20:52:18.607826,slurm_normal,,main_w2_handler1,2258339,9128333,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4463058048,fastqsanger,3421512.roundup,slurm,,corral-repl,,"""1c174070d97a11e4b3e0005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""",19129006,,,21151664.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.63,0.63,,2015-04-05 23:03:45.667246,51464.0,267087.05942
,,2015-04-02 20:55:44.162824,slurm_normal,,main_w1_handler1,2255614,9128360,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5950981590,fastqsanger,3421793.roundup,slurm,,corral-repl,,"""938912fad97a11e4b3e0005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""",19129050,,,21151664.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.63,0.63,,2015-04-06 00:46:44.371308,51464.0,273060.208484
,,2015-04-02 20:55:45.623030,slurm_normal,,main_w1_handler0,2255614,9128361,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2781606041,fastqsanger,3422301.roundup,slurm,,corral-repl,,"""938912fad97a11e4b3e0005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""",19129051,,,21151664.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.63,0.63,,2015-04-06 02:50:45.107450,51464.0,280499.48442
,,2015-04-02 20:55:47.768144,slurm_normal,,main_w2_handler0,2255614,9128363,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4527137898,fastqsanger,3429223.roundup,slurm,,corral-repl,,"""938912fad97a11e4b3e0005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""",19129053,,,21151664.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.63,0.63,,2015-04-07 11:04:17.981768,51464.0,396510.213624
,,2015-04-05 15:04:30.780859,slurm_normal,,main_w1_handler0,2258340,9144811,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1851634327,fastqsanger,3430088.roundup,slurm,,corral-repl,,"""f70c0982dba411e4acc1005056a51846""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""",19152729,,,21151664.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.63,0.63,,2015-04-07 13:43:48.921866,51464.0,167958.141007
,,2015-04-05 15:04:27.790308,slurm_normal,,main_w2_handler1,2258340,9144809,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5176380662,fastqsanger,3430295.roundup,slurm,,corral-repl,,"""f70c0982dba411e4acc1005056a51846""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""",19152728,,,21151664.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.63,0.63,,2015-04-07 14:51:20.599754,51464.0,172012.809446
,,2015-04-02 20:55:43.201927,slurm_normal,,main_w2_handler1,2255614,9128359,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4763189575,fastqsanger,3429069.roundup,slurm,,corral-repl,,"""938912fad97a11e4b3e0005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""",19129049,,,21151664.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.63,0.63,,2015-04-07 10:06:47.621120,51464.0,393064.419193
,,2015-04-17 14:01:09.687648,slurm_normal,,main_w1_handler0,2273603,9257932,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1632283446,fastqsanger,22829.rodeo,slurm,,corral-repl,,"""31687c28e50a11e4aa5b005056a51846""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""",19332316,,,21860241.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.63,0.63,,2015-04-19 03:13:50.486616,61012.0,133960.79896800002
,,2015-06-20 16:55:07.731096,slurm_normal,,main_w2_handler0,2305766,9699577,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4476442868,fastq,4008027.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",20080441,,,23075752.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.63,0.63,,2015-06-22 04:55:47.708118,63498.0,129639.977022
,,2015-05-14 17:47:06.737532,slurm_normal,,main_w2_handler1,2294865,9473863,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",603228,fastqsanger,3797861.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",19711809,,,22902010.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.63,0.63,,2015-05-16 05:47:40.347158,46779.0,129633.609626
,,2015-05-01 08:55:32.140636,slurm_normal,,main_w1_handler1,2289864,9373947,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1829661081,fastq,3710252.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",19533269,,,22814288.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.63,0.63,,2015-05-02 22:58:12.487032,,136960.346396
,,2015-05-18 16:02:24.905274,slurm_normal,,main_w2_handler0,2294865,9488882,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",603228,fastqsanger,3811505.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",19711809,,,22902010.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.63,0.63,,2015-05-20 04:03:23.034235,46779.0,129658.12896100001
,,2015-06-25 14:36:32.335805,slurm_normal,,main_w2_handler0,2355424,9732451,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",76807787,fastq,4038523,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",20132363,,,23472981.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.63,0.63,,2015-06-27 02:38:05.761402,3342.0,129693.42559700001
