create_time,destination_id,exit_code,file_list,file_list_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.adv.alignments,parameters.adv.clip,parameters.adv.matepairDist,parameters.adv.maxID,parameters.adv.minID,parameters.adv.minlen,parameters.adv.readfilter,parameters.adv.region,parameters.adv.skip_technical,parameters.adv.split,parameters.adv.spotgroups,parameters.chromInfo,parameters.dbkey,parameters.file_list|__identifier__,parameters.input.__current_case__,parameters.input.file_list.values,parameters.input.input_select,parameters.outputformat,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-08 15:47:01.717918,slurm_normal,,606652096,fastqsanger.gz,main_w3_handler0,3315223,17381889,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",11468105,slurm,,corral-repl,,,both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""forward""",2,"[{'src': 'hda', 'id': 32140897}]",file_list,"""fastqsanger.gz""",,41855682.0,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.3,2.8.1.3,,2017-11-11 15:56:03.428785,112494.0,259741.71086700002
2017-11-10 12:50:36.418296,slurm_normal,,520671668,fasta,main_w3_handler0,3070236,17409540,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",11471416,slurm,,corral-repl,,,both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,2,"[{'src': 'hda', 'id': 32217359}]",file_list,"""fastqsanger.gz""",,41633518.0,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.3,2.8.1.3,,2017-11-12 00:51:04.127174,103957.0,129627.708878
2017-11-08 15:48:44.092246,slurm_normal,,658792331,fastqsanger.gz,main_w3_handler1,3315223,17381919,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",11468038,slurm,,corral-repl,,,both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""reverse""",2,"[{'src': 'hda', 'id': 32140361}]",file_list,"""fastqsanger.gz""",,41855682.0,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.3,2.8.1.3,,2017-11-11 15:42:04.060310,112494.0,258799.96806400002
2017-11-08 15:47:01.976714,slurm_normal,,622417955,fastqsanger.gz,main_w4_handler1,3315223,17381890,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",11468048,slurm,,corral-repl,,,both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""reverse""",2,"[{'src': 'hda', 'id': 32140899}]",file_list,"""fastqsanger.gz""",,41855682.0,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.3,2.8.1.3,,2017-11-11 15:44:04.099938,112494.0,259022.123224
2018-03-04 21:40:09.444340,slurm_normal,,346939981,gtf,main_w4_handler1,3451521,18603324,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12698525,slurm,,corral-repl,,"""990c1e5c1ff411e89c9d005056ba55fb""",both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,2,"[{'src': 'hda', 'id': 34202224}]",file_list,"""fastqsanger.gz""",,,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.3,2.8.1.3,,2018-03-06 09:40:32.359348,111879.0,129622.91500800001
2018-03-04 21:40:07.329680,slurm_normal,,346939981,gtf,main_w4_handler0,3451521,18603321,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12698523,slurm,,corral-repl,,"""990c1e5c1ff411e89c9d005056ba55fb""",both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,2,"[{'src': 'hda', 'id': 34202224}]",file_list,"""fastqsanger.gz""",,,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.3,2.8.1.3,,2018-03-06 09:40:32.069678,111879.0,129624.739998
2018-03-04 21:40:08.718888,slurm_normal,,346939981,gtf,main_w4_handler1,3451521,18603323,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12698524,slurm,,corral-repl,,"""990c1e5c1ff411e89c9d005056ba55fb""",both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,2,"[{'src': 'hda', 'id': 34202224}]",file_list,"""fastqsanger.gz""",,,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.3,2.8.1.3,,2018-03-06 09:40:32.240935,111879.0,129623.522047
2018-03-04 21:40:07.910296,slurm_normal,,346939981,gtf,main_w3_handler1,3451521,18603322,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12698522,slurm,,corral-repl,,"""990c1e5c1ff411e89c9d005056ba55fb""",both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,2,"[{'src': 'hda', 'id': 34202224}]",file_list,"""fastqsanger.gz""",,,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.3,2.8.1.3,,2018-03-06 09:40:32.719347,111879.0,129624.809051
2017-11-12 19:34:30.681754,slurm_normal,,4851,txt,main_w4_handler0,3322185,17429771,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",11487998,slurm,,corral-repl,,,both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Pasted Entry""",2,"[{'src': 'hda', 'id': 32268313}]",file_list,"""fastqsanger.gz""",,41699634.0,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.3,2.8.1.3,,2017-11-14 07:34:45.406964,66001.0,129614.72521
2018-01-23 14:44:06.189534,slurm_normal,,1317014342,fastqsanger,main_w3_handler1,3399902,18134102,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12213760,slurm,,corral-repl,,,both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,2,"[{'src': 'hda', 'id': 33462320}]",file_list,"""fastqsanger.gz""",,43335455.0,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.3,2.8.1.3,,2018-01-25 02:44:27.590042,,129621.400508
2017-11-21 09:55:56.973781,slurm_normal,,808859454,fastq.gz,main_w3_handler0,2835732,17532659,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",11591896,slurm,,corral-repl,,,both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,2,"[{'src': 'hda', 'id': 32154373}]",file_list,"""fastqsanger""",,41853664.0,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.3,2.8.1.3,,2017-11-22 21:56:11.538277,91103.0,129614.564496
2017-11-21 09:00:42.639379,slurm_normal,,550613412,fastq.gz,main_w3_handler1,3332290,17532145,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",11591343,slurm,,corral-repl,,,both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,2,"[{'src': 'hda', 'id': 32418079}]",file_list,"""fastqsanger""",,42030821.0,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.3,2.8.1.3,,2017-11-22 21:01:11.748861,116375.0,129629.10948200001
2017-11-21 09:26:02.168832,slurm_normal,,550613412,fastq.gz,main_w3_handler0,3332290,17532367,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",11591594,slurm,,corral-repl,,,both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,2,"[{'src': 'hda', 'id': 32418079}]",file_list,"""fastqsanger.gz""",,42030821.0,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.3,2.8.1.3,,2017-11-22 21:26:12.092963,116375.0,129609.924131
2017-11-21 12:50:29.709423,slurm_normal,,550613412,fastq.gz,main_w4_handler1,3332290,17534488,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",11593578,slurm,,corral-repl,,,both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,2,"[{'src': 'hda', 'id': 32418079}]",file_list,"""fastqsanger""",,42030821.0,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.3,2.8.1.3,,2017-11-23 00:50:42.123800,116375.0,129612.41437700001
2017-11-22 11:39:38.157288,slurm_normal,,66,txt,main_w3_handler1,2751642,17548095,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",11608089,slurm,,corral-repl,,,both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,2,"[{'src': 'hda', 'id': 32469931}]",file_list,"""fastqsanger.gz""",,42080039.0,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.3,2.8.1.3,,2017-11-23 23:39:54.034753,71057.0,129615.87746500001
2017-11-22 18:26:17.404656,slurm_normal,,550613412,fastq.gz,main_w3_handler0,3335842,17552419,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",11612653,slurm,,corral-repl,,,both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,2,"[{'src': 'hda', 'id': 32475935}]",file_list,"""fastqsanger""",,42191526.0,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.3,2.8.1.3,,2017-11-24 06:26:56.075407,,129638.67075100001
2017-11-24 04:13:06.326930,slurm_normal,,550613412,fastq.gz,main_w4_handler1,3336300,17568430,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",11630575,slurm,,corral-repl,,,both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,2,"[{'src': 'hda', 'id': 32484620}]",file_list,"""fastqsanger.gz""",,42202605.0,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.3,2.8.1.3,,2017-11-25 16:13:37.166303,117009.0,129630.83937300001
2017-11-26 11:25:05.751293,slurm_normal,,550613412,fastq.gz,main_w4_handler1,3332290,17589029,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",11647471,slurm,,corral-repl,,,both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,2,"[{'src': 'hda', 'id': 32418079}]",file_list,"""fastqsanger""",,42030821.0,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.3,2.8.1.3,,2017-11-27 23:25:35.712596,116375.0,129629.961303
2018-01-15 17:52:39.831823,slurm_normal,,1002719822,fastq.gz,main_w4_handler0,3144041,18040745,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12118002,slurm,,corral-repl,,,both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,2,"[{'src': 'hda', 'id': 33320500}]",file_list,"""fastqsanger.gz""",,43203770.0,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.3,2.8.1.3,,2018-01-17 05:53:04.597844,107282.0,129624.766021
2017-12-07 14:15:42.667292,slurm_normal,,31948937,fastqsanger,main_w3_handler0,3357124,17736071,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",11802716,slurm,,corral-repl,,,both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,2,"[{'src': 'hda', 'id': 32798457}]",file_list,"""fastqsanger""",,42514843.0,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.3,2.8.1.3,,2017-12-09 02:16:06.907708,,129624.24041600002
2018-03-05 21:57:45.451934,slurm_normal,,424987770,fastqsanger,main_w3_handler0,3452916,18615860,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12711731,slurm,,corral-repl,,,both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,2,"[{'src': 'hda', 'id': 34225734}]",file_list,"""fastqsanger""",,44355656.0,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.3,2.8.1.3,,2018-03-07 09:58:08.894626,123363.0,129623.44269200001
2017-12-12 09:23:16.024156,slurm_normal,,1540,txt,main_w3_handler1,3362544,17781643,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",11849925,slurm,,corral-repl,,,both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,2,"[{'src': 'hda', 'id': 32872116}]",file_list,"""fastqsanger.gz""",,42605915.0,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.3,2.8.1.3,,2017-12-13 21:23:47.241124,,129631.21696800001
2018-01-31 05:50:09.920664,slurm_normal,,1142971922,fastqsanger.gz,main_w4_handler0,3404496,18208357,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12289312,slurm,,corral-repl,,,both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,2,"[{'src': 'hda', 'id': 33583845}]",file_list,"""fastqsanger.gz""",,43426072.0,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.3,2.8.1.3,,2018-02-01 17:54:01.609412,,129831.68874800002
2018-02-12 15:13:52.071351,slurm_normal,,3696,txt,main_w4_handler1,3327864,18351175,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12435938,slurm,,corral-repl,,,both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,2,"[{'src': 'hda', 'id': 33809332}]",file_list,"""fastqsanger.gz""",,42045392.0,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.3,2.8.1.3,,2018-02-14 03:14:28.154385,116445.0,129636.08303400001
2018-02-25 14:10:49.570458,slurm_normal,,312830980,fastqsanger.gz,main_w3_handler0,3336357,18512173,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12608456,slurm,,corral-repl,,,both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,2,"[{'src': 'hda', 'id': 32482628}]",file_list,"""fastqsanger.gz""",,44088274.0,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.3,2.8.1.3,,2018-02-27 02:11:11.879560,116209.0,129622.30910200001
2018-02-25 14:10:49.058561,slurm_normal,,853916601,fastqsanger.gz,main_w4_handler1,3336357,18512172,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12608458,slurm,,corral-repl,,,both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,2,"[{'src': 'hda', 'id': 32482627}]",file_list,"""fastqsanger.gz""",,44088274.0,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.3,2.8.1.3,,2018-02-27 02:11:42.284269,116209.0,129653.22570800001
2018-02-25 14:10:50.060407,slurm_normal,,297215309,fastqsanger.gz,main_w4_handler1,3336357,18512174,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12608460,slurm,,corral-repl,,,both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,2,"[{'src': 'hda', 'id': 32482641}]",file_list,"""fastqsanger.gz""",,44088274.0,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.3,2.8.1.3,,2018-02-27 02:12:12.049593,116209.0,129681.989186
2018-02-27 16:20:06.614897,slurm_normal,,614408742,fastqsanger,main_w4_handler1,3438829,18537424,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12633902,slurm,,corral-repl,,,both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,2,"[{'src': 'hda', 'id': 34077218}]",file_list,"""fastqsanger""",,44201704.0,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.3,2.8.1.3,,2018-03-01 04:20:42.820669,118231.0,129636.205772
2018-02-27 16:19:25.303063,slurm_normal,,2768606414,fastqsanger,main_w3_handler0,3438829,18537415,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12633895,slurm,,corral-repl,,,both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,2,"[{'src': 'hda', 'id': 34077196}]",file_list,"""fastqsanger""",,44201704.0,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.3,2.8.1.3,,2018-03-01 04:19:44.180934,118231.0,129618.877871
2018-02-27 16:20:29.071161,slurm_normal,,591323004,fastqsanger,main_w4_handler1,3438829,18537434,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12633988,slurm,,corral-repl,,,both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,2,"[{'src': 'hda', 'id': 34077395}]",file_list,"""fastqsanger""",,44201704.0,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.3,2.8.1.3,,2018-03-01 04:28:13.920963,118231.0,130064.84980200001
2018-02-27 16:16:40.968038,slurm_normal,,2217831030,fastqsanger,main_w4_handler0,3438829,18537382,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12633852,slurm,,corral-repl,,,both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,2,"[{'src': 'hda', 'id': 34077102}]",file_list,"""fastqsanger""",,44201704.0,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.3,2.8.1.3,,2018-03-01 04:17:13.102422,118231.0,129632.134384
2018-02-28 08:25:19.576610,slurm_normal,,614408742,fastqsanger,main_w3_handler1,3445817,18545054,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12655913,slurm,,corral-repl,,,both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,2,"[{'src': 'hda', 'id': 34111257}]",file_list,"""fastqsanger""",,44218447.0,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.3,2.8.1.3,,2018-03-02 16:19:58.212608,118231.0,201278.635998
2018-02-28 08:25:18.904884,slurm_normal,,2217831030,fastqsanger,main_w3_handler0,3445817,18545051,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12655914,slurm,,corral-repl,,,both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,2,"[{'src': 'hda', 'id': 34111254}]",file_list,"""fastqsanger""",,44218447.0,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.3,2.8.1.3,,2018-03-02 16:19:58.210358,118231.0,201279.30547400002
2018-02-28 08:25:19.308021,slurm_normal,,2768606414,fastqsanger,main_w3_handler0,3445817,18545053,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12655973,slurm,,corral-repl,,,both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,2,"[{'src': 'hda', 'id': 34111256}]",file_list,"""fastqsanger""",,44218447.0,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.3,2.8.1.3,,2018-03-02 16:25:27.675088,118231.0,201608.367067
2018-02-28 08:25:19.802255,slurm_normal,,591323004,fastqsanger,main_w3_handler0,3445817,18545055,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12655989,slurm,,corral-repl,,,both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,2,"[{'src': 'hda', 'id': 34111266}]",file_list,"""fastqsanger""",,44218447.0,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.3,2.8.1.3,,2018-03-02 16:28:27.910057,118231.0,201788.107802
2018-03-01 17:57:18.544543,slurm_normal,,274803468,gtf,main_w4_handler0,3447137,18568084,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12662299,slurm,,corral-repl,,,both,false,,,,,,,false,true,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,2,"[{'src': 'hda', 'id': 34133198}]",file_list,"""fastqsanger.gz""",,44245384.0,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.3,2.8.1.3,,2018-03-03 06:02:10.102163,123053.0,129891.55762
