create_time,destination_id,exit_code,genome,genome_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.genome.values,parameters.intervals,parameters.length,parameters.seed.__current_case__,parameters.seed.seed_choose,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-08-01 01:34:48.719766,slurm_normal,,25602,bed,main_w3_handler1,3208405,16474348,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10542617.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30706343}]","""2100""","""2100000000""",1,False,,39628258,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.26.0.0,2.26.0.0,,2017-08-02 13:35:11.121220,,129622.401454
2018-02-16 03:30:37.406642,slurm_normal,,668,bed,main_w3_handler0,2901490,18405309,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12491042,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 28247025}]","""2296""","""300""",1,False,,43941690,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.26.0.0,2.26.0.0,,2018-02-17 15:30:54.815570,38593.0,129617.408928
2018-02-16 06:02:13.852252,slurm_normal,,668,bed,main_w3_handler0,2901490,18406270,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12491987,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 28247025}]","""2296""","""300""",1,False,,43941690,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.26.0.0,2.26.0.0,,2018-02-17 18:02:56.087631,38593.0,129642.235379
2018-02-16 06:02:19.649910,slurm_normal,,668,bed,main_w4_handler1,2901490,18406272,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12491989,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 28247025}]","""2296""","""300""",1,False,,43941690,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.26.0.0,2.26.0.0,,2018-02-17 18:02:55.337615,38593.0,129635.687705
