create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_bams,input_bams1,input_bams1_filetype,input_bams_filetype,input_bed,input_bed_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input_bams,parameters.input_bams.values,parameters.input_bed,parameters.input_bed.values,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-08-16 15:35:28.095932,slurm_normal,,main_w2_handler1,2260532,10128748,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",734999555,734999555,bam,bam,268423993,bed,4401059.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""20782129""",,20783830,,,24381264,error,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2015-08-18 03:36:24.730125,29285,129656.634193
2015-09-04 02:54:07.114854,slurm_normal,,main_w1_handler1,2210340,10255827,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",35482769548,35482769548,bam,bam,55692188026,bed,4543581.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""20969153""",,21003479,,,25009675,error,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2015-09-05 17:39:47.820388,59804,139540.705534
2015-10-11 01:33:01.626076,slurm_normal,,main_w1_handler1,2461686,10541949,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2682306703,2682306703,bam,bam,3834136387,bed,4815829.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""21426869""",,21468010,,,25613613,error,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2015-10-12 13:33:34.616585,67480,129632.99050900001
2015-10-11 01:32:36.541844,slurm_normal,,main_w1_handler1,2461686,10541948,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3390774340,3390774340,bam,bam,5059839935,bed,4815838.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""21426879""",,21468011,,,25613613,error,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2015-10-12 13:38:02.994758,67480,129926.45291400001
2016-10-14 19:45:53.003368,slurm_normal,,main_w4_handler0,2854194,14084857,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",324886830,324886830,bam,bam,506841981,bed,8301601.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a311402c6d9ef71a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58edb79264575f326'}]",,33671334,error,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-10-16 07:46:16.456596,87405,129623.45322800001
2017-03-19 16:32:09.515635,slurm_normal,,main_w3_handler1,2978039,15336759,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3045637075,3045637075,bam,bam,2670002790,bed,9476744.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28826093}]",,"[{'src': 'hda', 'id': 28826780}]",,36271389,error,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2017-03-21 04:32:39.237174,98932,129629.721539
