chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.dnarna,parameters.input,parameters.input.values,parameters.out_order,parameters.outcontrol.__current_case__,parameters.outcontrol.out_seqnos,parameters.outcontrol.outform,parameters.outname,parameters.range.__current_case__,parameters.range.mode,parameters.range.seq_range_end,parameters.range.seq_range_start,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-01-26 14:45:59.404698,slurm_normal,,main_w1_handler1,2578576,11607506,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9623136,fasta,5872335.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",23047166,,"""ALIGNED""",2,OFF,clustal,"""ClustalGuibourtia""",0,complete,,,,27769576.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2016-01-28 02:46:40.004605,,129640.59990700001
,,2015-04-22 10:35:58.567593,slurm_normal,,main_w2_handler0,2260904,9298396,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8936223,fasta,3625114.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",19159871,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run chp4""",0,complete,,,,22276696.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-04-24 10:56:28.698424,62008.0,174030.13083100002
,,2015-04-22 10:35:24.817997,slurm_normal,,main_w1_handler0,2260904,9298394,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5563614,fasta,3614665.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",19159868,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run chp2""",0,complete,,,,22276696.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-04-23 23:12:26.041339,62008.0,131821.223342
,,2015-04-22 10:33:30.782551,slurm_normal,,main_w2_handler1,2260904,9298385,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",28949297,fasta,3614444.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",19163053,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run catchP""",0,complete,,,,22276696.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-04-23 22:41:28.026353,62008.0,130077.24380200001
,,2015-04-22 10:36:18.937459,slurm_normal,,main_w2_handler0,2260904,9298397,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",7165439,fasta,3630241.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",19159872,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run chp5""",0,complete,,,,22276696.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-04-24 17:59:34.552584,62008.0,199395.615125
,,2015-04-21 23:02:26.165756,slurm_normal,,main_w2_handler0,2227334,9294078,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9015177,fasta,3607980.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",19408299,,"""ALIGNED""",0,,fasta,"""kdna_maln""",0,complete,,,,21588801.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-04-23 11:03:22.508852,,129656.34309600001
,,2015-04-29 03:30:40.625079,slurm_normal,,main_w2_handler0,2286929,9357495,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4536778,fasta,3694248.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""DNA""",19505316,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,22188170.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-04-30 15:31:31.221564,,129650.596485
,,2015-04-29 07:15:12.621857,slurm_normal,,main_w2_handler0,1375182,9358098,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4200589,fasta,3696534,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",19509164,,"""ALIGNED""",2,OFF,clustal,"""Clustal_runHBV-C""",0,complete,,,,22774578.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-05-01 02:21:28.794535,32890.0,155176.172678
133234.0,len,2015-05-03 02:28:36.063212,slurm_normal,,main_w2_handler1,2251814,9381445,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",7124438,fasta,3716321.roundup,slurm,,corral-repl,,,"""/galaxy-repl/main/files/011/206/dataset_11206932.dat""","""?""","""DNA""",19545872,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,22631479.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-05-04 14:29:16.937153,61604.0,129640.87394100001
,,2015-05-14 12:16:11.638769,slurm_normal,,main_w2_handler0,2280879,9470694,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",80557865,fasta,3794921.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",19706078,,"""ALIGNED""",1,,phylip,"""Clustal_run""",0,complete,,,,22887691.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-05-16 00:17:11.324906,40687.0,129659.68613700001
,,2015-06-23 12:57:50.608932,slurm_normal,,main_w2_handler1,2352943,9715208,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",46460520,fasta,4022422,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",20104056,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,23772515.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-06-25 00:59:06.686911,,129676.07797900001
,,2015-04-29 03:31:26.399020,slurm_normal,,main_w2_handler0,2253032,9357497,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5758116,fasta,3694255.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""DNA""",19505441,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,21897366.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-04-30 15:31:59.139679,55300.0,129632.740659
,,2015-04-30 08:26:55.591365,slurm_normal,,main_w1_handler1,2288635,9366817,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4176881,fasta,3712978.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",19521980,,"""ALIGNED""",2,OFF,clustal,"""genotype C ANDgenome2015.04.28""",0,complete,,,,22798094.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-05-03 09:31:16.927386,,263061.336021
,,2015-05-19 09:56:18.651546,slurm_normal,,main_w1_handler1,2280879,9494171,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",80557865,fasta,3816398.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",19706078,,"""ALIGNED""",1,,phylip,"""Clustal_run""",0,complete,,,,22887691.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-05-20 21:56:57.217511,40687.0,129638.565965
,,2015-06-24 04:33:54.378644,slurm_normal,,main_w1_handler2,1044371,9721908,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5499577,fasta,4028679,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",20112848,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,23653527.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-06-25 16:34:57.733390,24157.0,129663.35474600001
,,2015-05-26 02:42:34.922218,slurm_normal,,main_w1_handler0,1943920,9532105,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9522570,fasta,3849500.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",15829519,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,23272037.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-05-28 02:18:47.479103,50165.0,171372.556885
,,2015-05-29 10:58:06.982877,slurm_normal,,main_w1_handler1,2322502,9561392,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8303219,fasta,3874942.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",19853309,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,23331618.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-05-30 22:58:48.606116,64216.0,129641.62323900001
,,2015-05-27 08:16:14.672609,slurm_normal,,main_w2_handler0,2318692,9542583,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2165553,fasta,3856424.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",19825444,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,23269259.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-05-28 20:16:46.793734,56776.0,129632.121125
,,2015-05-27 22:37:14.493374,slurm_normal,,main_w2_handler1,2321508,9548082,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9551407,fasta,3861894.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",19833677,,"""ALIGNED""",0,,fasta,"""Clustal_run""",0,complete,,,,23305720.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-05-29 10:37:48.045269,,129633.55189500001
,,2015-05-29 16:35:46.568476,slurm_normal,,main_w1_handler0,2323217,9562998,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",519348148,fasta,3876421.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",19851817,,"""ALIGNED""",2,ON,clustal,"""Clustal_run""",0,complete,,,,23328193.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-05-31 04:36:19.775613,64235.0,129633.207137
,,2015-06-03 01:18:32.140517,slurm_normal,,main_w1_handler1,2310368,9586139,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",126901690,fasta,3898147.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",19894652,,"""ALIGNED""",1,,phylip,"""Clustal_run""",0,complete,,,,23140948.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-06-04 13:19:16.555058,,129644.414541
,,2015-05-29 15:09:00.349311,slurm_normal,,main_w2_handler0,2323791,9562448,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",79971143,fasta,3875928.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",19854839,,"""INPUT""",0,,fasta,"""Clustal_run""",0,complete,,,,23335627.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-05-31 03:09:19.555009,,129619.205698
,,2015-05-30 12:41:40.373889,slurm_normal,,main_w2_handler1,2324681,9566335,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12218430,fasta,3879532.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",19862037,,"""ALIGNED""",0,,fasta,"""Clustal_run""",0,complete,,,,23289445.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-06-01 00:42:21.664462,64068.0,129641.290573
,,2015-06-08 21:24:25.695543,slurm_normal,,main_w2_handler0,2330978,9615701,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9556623,fasta,3927170.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",19946058,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,23486552.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-06-10 09:25:06.770199,64525.0,129641.07465600001
,,2015-06-05 20:43:15.344295,slurm_normal,,main_w1_handler1,2330978,9606614,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9624379,fasta,3917987.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",19917433,,"""ALIGNED""",2,OFF,clustal,"""Ypstb""",0,complete,,,,23486552.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-06-07 08:43:53.507306,64525.0,129638.16301100001
,,2015-07-03 15:19:27.666501,slurm_normal,,main_w1_handler1,2363587,9787666,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",342759907,fasta,4089751.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",20223546,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,23971923.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-07-05 03:20:06.746627,,129639.08012600002
,,2015-06-11 23:44:23.320848,slurm_normal,,main_w2_handler0,2338670,9638546,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4418316,fasta,3982204.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mycoTube_H37RV.len""","""mycoTube_H37RV""","""DNA""",19981946,,"""ALIGNED""",0,,fasta,"""Clustal_run""",0,complete,,,,23598757.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-06-19 00:08:02.791845,,606219.470997
,,2015-06-17 21:46:14.315219,slurm_normal,,main_w2_handler1,2330978,9677494,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9556623,fasta,3987048.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",20045172,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,23486552.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-06-19 09:47:03.298121,64525.0,129648.982902
,,2015-06-17 23:30:39.051857,slurm_normal,,main_w1_handler1,2345176,9677955,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",20682137,fasta,3987569.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""DNA""",20046098,,"""ALIGNED""",0,,fasta,"""Clustal_run""",1,part,3000,1,,23664294.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-06-19 11:31:32.528076,,129653.476219
,,2015-06-18 04:03:48.634861,slurm_normal,,main_w2_handler1,2304386,9679175,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2742051,fasta,3988799.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",20047913,,"""ALIGNED""",2,ON,clustal,"""Clustal_run""",0,complete,,,,23164510.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-06-19 16:04:37.342610,63675.0,129648.70774900001
,,2015-06-18 10:22:00.903471,slurm_normal,,main_w1_handler2,2326451,9680789,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2440090,fasta,3990367.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",20051170,,"""ALIGNED""",0,,fasta,"""Clustal_run""",0,complete,,,,23420551.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-06-19 22:22:37.373736,50267.0,129636.47026500001
,,2015-07-10 09:20:28.251357,slurm_normal,,main_w1_handler0,2371432,9827699,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2716813,fasta,4127137.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""PROTEIN""",20291249,,"""ALIGNED""",0,,fasta,"""Clustal_run""",0,complete,,,,24080478.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-07-11 21:21:08.264173,16672.0,129640.012816
,,2015-07-14 12:19:11.879471,slurm_normal,,main_w1_handler2,2374620,9861275,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",24335250,fasta,4154517.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""PROTEIN""",20348472,,"""ALIGNED""",1,,phylip,"""Clustal_run_14_7_15""",0,complete,,,,24124562.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-07-16 00:19:57.547629,,129645.66815800001
,,2015-08-04 07:00:30.253451,slurm_normal,,main_w1_handler2,2354951,10059619,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8137464,fasta,4338703.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",20125808,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,23817787.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-08-05 19:01:10.082639,62137.0,129639.829188
,,2015-08-07 23:06:14.764178,slurm_normal,,main_w1_handler1,2403738,10081720,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",7701855,fasta,4358794.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",20717866,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,24276358.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-08-09 11:07:25.722706,64695.0,129670.958528
,,2016-01-27 06:55:39.500217,slurm_normal,,main_w2_handler0,2579394,11612599,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9623136,fasta,5877292.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",23054265,,"""ALIGNED""",0,,fasta,"""ClustalGuibourtia""",0,complete,,,,27807947.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2016-01-28 18:56:11.748581,,129632.24836400001
,,2015-09-20 07:05:26.817792,slurm_normal,,main_w1_handler1,2443419,10363880,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3235524,fasta,4645558.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",21160519,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,25248008.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-09-21 19:06:03.007752,,129636.18996
,,2015-08-17 18:29:16.827615,slurm_normal,,main_w1_handler1,2410832,10136158,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5250030,fasta,4414684.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""DNA""",20803681,,"""ALIGNED""",2,OFF,clustal,"""Clustal_run""",0,complete,,,,24717860.0,error,toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,0.1,,2015-08-20 08:23:38.412400,,222861.584785
