create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_bams,input_bams1,input_bams1_filetype,input_bams_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.analysis_type.__current_case__,parameters.analysis_type.analysis_type_selector,parameters.analysis_type.count,parameters.analysis_type.seed,parameters.chromInfo,parameters.dbkey,parameters.input_bams,parameters.input_bams.values,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-03-04 09:37:28.185668,slurm_normal_16gb,,main_w1_handler2,2573390,12017920,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1198961882,1198961882,bam,bam,6247415.roundup,slurm,,corral-repl,,5,random,10000000,1024,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""23571027""",,,28545828,error,toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools/0.0.2,0.0.2,,2016-03-05 09:38:23.214559,72450,86455.02889100001
2016-03-08 20:44:12.165218,slurm_normal_16gb,,main_w1_handler0,2573646,12074400,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",15192635540,15192635540,bam,bam,6298035.roundup,slurm,,corral-repl,,5,random,87698340,1024,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""23421834""",,,28420411,error,toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools/0.0.2,0.0.2,,2016-03-09 21:16:13.660449,77250,88321.49523100001
2016-08-25 10:42:02.084180,slurm_normal_16gb,,main_w4_handler1,2539357,13716746,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",296741570,296741570,bam,bam,7945382.roundup,slurm,,corral-repl,,5,random,5000000,1024,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50f7cab8dd0ffafe5'}]",,32480643,error,toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools/0.0.2,0.0.2,,2016-08-27 18:21:17.678953,75419,200355.59477300002
2016-08-25 10:43:11.966834,slurm_normal_16gb,,main_w3_handler1,2539357,13716753,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",353549369,353549369,bam,bam,7945379.roundup,slurm,,corral-repl,,5,random,5000000,1024,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5258c7ba7d5bc469e'}]",,32480643,error,toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools/0.0.2,0.0.2,,2016-08-27 18:21:18.517888,75419,200286.551054
2017-01-11 17:08:21.863087,slurm_normal_16gb,,main_w4_handler0,2951117,14741828,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1243326028,1243326028,bam,bam,8906574.roundup,slurm,,corral-repl,,5,random,18640440,1024,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",,"[{'src': 'hda', 'id': 27893768}]",,35280771,error,toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools/0.0.2,0.0.2,,2017-01-12 17:08:43.813644,44999,86421.950557
2017-01-10 19:25:01.682196,slurm_normal_16gb,,main_w4_handler1,2951117,14733719,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2685243669,2685243669,bam,bam,8896828.roundup,slurm,,corral-repl,,5,random,47097611,1024,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",,"[{'src': 'hda', 'id': 27879194}]",,35280771,error,toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools/0.0.2,0.0.2,,2017-01-11 19:48:11.777301,44999,87790.095105
2017-03-19 21:11:39.514187,slurm_normal_16gb,,main_w4_handler0,1323885,15337950,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1854753674,1854753674,bam,bam,9477813.roundup,slurm,,corral-repl,,5,random,29357706,1024,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 26301416}]",,36602417,error,toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools/0.0.2,0.0.2,,2017-03-20 21:12:11.618310,31552,86432.10412300001
2016-12-13 19:16:50.382963,slurm_normal_16gb,,main_w3_handler1,2924840,14567964,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1470207028,1470207028,bam,bam,8746998.roundup,slurm,,corral-repl,,5,random,25625926,1024,"""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""",,"[{'src': 'hda', 'id': 27568719}]",,34365702,error,toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools/0.0.2,0.0.2,,2016-12-14 19:17:17.573377,44999,86427.19041400001
2016-12-13 19:17:27.874665,slurm_normal_16gb,,main_w3_handler1,2924840,14567974,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1392923968,1392923968,bam,bam,8756924.roundup,slurm,,corral-repl,,5,random,15270711,1024,"""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""",,"[{'src': 'hda', 'id': 27568398}]",,34365702,error,toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools/0.0.2,0.0.2,,2016-12-15 18:51:58.053446,44999,171270.17878100002
2016-12-14 19:22:30.979156,slurm_normal_16gb,,main_w3_handler0,2924840,14577635,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2670075573,2670075573,bam,bam,8757146.roundup,slurm,,corral-repl,,5,random,47097611,1024,"""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""",,"[{'src': 'hda', 'id': 27619969}]",,33608884,error,toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools/0.0.2,0.0.2,,2016-12-15 19:22:57.476304,44999,86426.49714800001
2016-12-13 18:51:20.505819,slurm_normal_16gb,,main_w4_handler0,2924840,14567675,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2670075573,2670075573,bam,bam,8746704.roundup,slurm,,corral-repl,,5,random,47097611,1024,"""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""",,"[{'src': 'hda', 'id': 27619969}]",,34365702,error,toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools/0.0.2,0.0.2,,2016-12-14 18:51:47.674852,44999,86427.169033
2017-03-22 16:31:54.086771,slurm_normal_16gb,,main_w4_handler0,1323885,15367903,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",306868510,306868510,bam,bam,9506554.roundup,slurm,,corral-repl,,5,random,29357706,1,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28730116}]",,36602417,error,toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools/0.0.2,0.0.2,,2017-03-23 16:47:36.323014,31552,87342.236243
2017-01-23 12:50:47.217460,slurm_normal_16gb,,main_w3_handler1,2947711,14846460,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1862316354,1862316354,bam,bam,9006478.roundup,slurm,,corral-repl,,5,random,10000000,1024,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28018864}]",,35495338,error,toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools/0.0.2,0.0.2,,2017-01-24 12:51:15.817428,97137,86428.59996800001
2016-12-28 19:44:01.766445,slurm_normal_16gb,,main_w3_handler1,2709469,14659312,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",692760649,692760649,bam,bam,8832570.roundup,slurm,,corral-repl,,5,random,10000,1024,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 25025379}]",,35102144,error,toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools/0.0.2,0.0.2,,2016-12-29 19:44:12.917620,60364,86411.151175
2017-01-23 12:51:17.812006,slurm_normal_16gb,,main_w3_handler0,2947711,14846463,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2810406113,2810406113,bam,bam,9006483.roundup,slurm,,corral-repl,,5,random,10000000,1024,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28018868}]",,35495338,error,toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools/0.0.2,0.0.2,,2017-01-24 12:51:45.719891,97137,86427.90788500001
2017-01-24 21:15:03.431294,slurm_normal_16gb,,main_w3_handler1,2951117,14860112,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1642324702,1642324702,bam,bam,9019732.roundup,slurm,,corral-repl,,5,random,31695060,1024,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",,"[{'src': 'hda', 'id': 28065372}]",,35280771,error,toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools/0.0.2,0.0.2,,2017-01-25 21:15:13.685312,44999,86410.254018
2017-01-05 15:53:05.281918,slurm_normal_16gb,,main_w4_handler0,2709469,14696996,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",692760649,692760649,bam,bam,8867396.roundup,slurm,,corral-repl,,5,random,10000,1024,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 25025379}]",,35214542,error,toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools/0.0.2,0.0.2,,2017-01-06 15:53:23.690409,60364,86418.40849100001
2017-01-31 19:47:51.002986,slurm_normal_16gb,,main_w4_handler1,2709469,14917635,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",692760649,692760649,bam,bam,9073369.roundup,slurm,,corral-repl,,5,random,10000,1024,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 25025379}]",,35725458,error,toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools/0.0.2,0.0.2,,2017-02-01 19:49:31.058080,60364,86500.05509400001
2017-01-31 20:33:35.648129,slurm_normal_16gb,,main_w4_handler0,2709469,14917847,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",692760649,692760649,bam,bam,9073559.roundup,slurm,,corral-repl,,5,random,10000,1024,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 25025379}]",,35725458,error,toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools/0.0.2,0.0.2,,2017-02-01 20:37:32.235523,60364,86636.587394
2017-02-04 19:59:41.523415,slurm_normal_16gb,,main_w3_handler0,2709469,14951805,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",692760649,692760649,bam,bam,9109420.roundup,slurm,,corral-repl,,5,random,10000,1024,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 25025379}]",,35812214,error,toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools/0.0.2,0.0.2,,2017-02-05 20:00:08.026099,60364,86426.502684
2017-02-05 03:50:55.886947,slurm_normal_16gb,,main_w4_handler0,2709469,14952870,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",692760649,692760649,bam,bam,9110549.roundup,slurm,,corral-repl,,5,random,10000,1024,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 25025379}]",,35812214,error,toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools/0.0.2,0.0.2,,2017-02-06 03:51:10.477861,60364,86414.590914
2017-03-08 00:35:07.015510,slurm_normal_16gb,,main_w4_handler1,3022385,15237426,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",11453417701,11453417701,bam,bam,9385681.roundup,slurm,,corral-repl,,5,random,30000000,1024,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28658487}]",,35061623,error,toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools/0.0.2,0.0.2,,2017-03-09 00:35:23.556079,7115,86416.540569
2017-06-21 02:23:14.868252,slurm_normal_16gb,,main_w3_handler1,3022232,16149623,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1527338354,1527338354,bam,bam,10230721.roundup,slurm,,corral-repl,,5,random,15000000,1024,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 28667778}]",,38823373,error,toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools/0.0.2,0.0.2,,2017-06-22 10:08:08.396528,96533,114293.52827600001
2017-07-07 12:42:51.233501,slurm_normal_16gb,,main_w4_handler0,3172658,16283254,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",831501604,831501604,bam,bam,10353698.roundup,slurm,,corral-repl,,5,random,16000000,1024,"""/galaxy-repl/localdata/chrom/susScr3.len""","""susScr3""",,"[{'src': 'hda', 'id': 30194151}]",,39155301,error,toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools/0.0.2,0.0.2,,2017-07-08 12:43:28.197746,108204,86436.96424500001
2017-08-11 12:25:03.938018,slurm_normal_16gb,,main_w3_handler1,3156713,16558280,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3598619603,3598619603,bam,bam,10629456.roundup,slurm,,corral-repl,,5,random,10000000,1024,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30832738}]",,38515319,error,toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools/0.0.2,0.0.2,,2017-08-12 12:25:40.957888,19169,86437.01987
2017-08-11 12:25:24.566395,slurm_normal_16gb,,main_w4_handler0,3156713,16558296,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3598619603,3598619603,bam,bam,10636625.roundup,slurm,,corral-repl,,5,random,5000000,1024,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30832738}]",,38515319,error,toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools/0.0.2,0.0.2,,2017-08-13 12:26:05.747661,19169,172841.181266
2017-09-07 10:21:34.033126,slurm_normal_16gb,,main_w4_handler0,3239873,16760377,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",30938020,30938020,bam,bam,10827366.roundup,slurm,,corral-repl,,5,random,100000,1024,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 31126015}]",,40003123,error,toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools/0.0.2,0.0.2,,2017-09-08 10:22:08.135192,106479,86434.102066
2017-09-07 10:22:16.457690,slurm_normal_16gb,,main_w3_handler1,3239873,16760385,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",28634324,28634324,bam,bam,10837616.roundup,slurm,,corral-repl,,5,random,100000,1024,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 31126025}]",,40003123,error,toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools/0.0.2,0.0.2,,2017-09-09 10:22:26.965925,106479,172810.50823500002
2017-09-07 10:21:56.669608,slurm_normal_16gb,,main_w4_handler0,3239873,16760378,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",37449410,37449410,bam,bam,10846449.roundup,slurm,,corral-repl,,5,random,100000,1024,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 31126020}]",,40003123,error,toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools/0.0.2,0.0.2,,2017-09-10 10:22:49.235200,106479,259252.56559200003
2017-09-07 10:22:35.282614,slurm_normal_16gb,,main_w3_handler0,3239873,16760387,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",26580085,26580085,bam,bam,10846448.roundup,slurm,,corral-repl,,5,random,100000,1024,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 31126030}]",,40003123,error,toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools/0.0.2,0.0.2,,2017-09-10 10:22:50.780680,106479,259215.49806600003
2017-09-07 10:23:13.875032,slurm_normal_16gb,,main_w4_handler1,3239873,16760395,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",69032445,69032445,bam,bam,10849801.roundup,slurm,,corral-repl,,5,random,100000,1024,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 31126040}]",,40003123,error,toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools/0.0.2,0.0.2,,2017-09-11 10:23:12.668398,106479,345598.793366
2017-09-07 10:22:55.099004,slurm_normal_16gb,,main_w3_handler0,3239873,16760393,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",29926504,29926504,bam,bam,10854554.roundup,slurm,,corral-repl,,5,random,100000,1024,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 31126035}]",,40003123,error,toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools/0.0.2,0.0.2,,2017-09-12 10:23:45.433591,106479,432050.334587
2017-09-07 10:23:31.528508,slurm_normal_16gb,,main_w4_handler1,3239873,16760396,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",90274774,90274774,bam,bam,10861872.roundup,slurm,,corral-repl,,5,random,100000,1024,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 31126045}]",,40003123,error,toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools/0.0.2,0.0.2,,2017-09-13 10:24:09.562247,106479,518438.03373900003
2017-09-07 10:23:47.702393,slurm_normal_16gb,,main_w4_handler0,3239873,16760397,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",26580085,26580085,bam,bam,10873082.roundup,slurm,,corral-repl,,5,random,100000,1024,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 31126050}]",,40003123,error,toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools/0.0.2,0.0.2,,2017-09-14 10:24:30.641098,106479,604842.9387050001
2018-02-03 01:41:39.160882,slurm_normal_16gb,,main_w3_handler0,3415342,18244739,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",208144,208144,bam,bam,12324705,slurm,,corral-repl,,5,random,1000,1024,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/galGal5.len""","""galGal5""",,"[{'src': 'hda', 'id': 33650983}]",,42987389,error,toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools/0.0.2,0.0.2,,2018-02-04 13:42:00.506275,101171,129621.34539300001
