create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_sequences,input_sequences_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.chromInfo,parameters.dbkey,parameters.kraken_database,parameters.only_classified_output,parameters.quick_operation.__current_case__,parameters.quick_operation.quick,parameters.single_paired.__current_case__,parameters.single_paired.input_sequences.values,parameters.single_paired.single_paired_selector,parameters.split_reads,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-03-20 16:18:21.819256,slurm_multi,,main_w3_handler2,3032474,15345000,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",419303909,fasta,9484475,slurm,,corral-repl,,0,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""bacteria""","""false""",1,no,2,"[{'src': 'hda', 'id': 28844040}]",no,"""false""",,36665304,error,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-03-22 04:32:53.829734,102088,130472.01047800001
2017-04-11 10:29:30.395106,slurm_multi,,main_w3_handler2,3020521,15551729,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",832765347,fasta,9676411,slurm,,corral-repl,,0,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""bacteria""","""false""",1,no,2,"[{'src': 'hda', 'id': 29165110}]",no,"""false""",,37265351,error,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-04-12 23:11:18.813396,101447,132108.41829
2017-04-11 11:48:00.072646,slurm_multi,,main_w4_handler2,3020521,15552354,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",712222305,fasta,9693982,slurm,,corral-repl,,0,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""bacteria""","""false""",1,no,2,"[{'src': 'hda', 'id': 29166896}]",no,"""false""",,37265351,error,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-04-14 11:34:41.297869,101447,258401.22522300002
2017-05-25 09:22:23.149406,slurm_multi,,main_w3_handler2,3087751,15935235,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2543028083,fastqsanger,10033693,slurm,,corral-repl,,0,no,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""bacteria""","""false""",1,no,2,"[{'src': 'hda', 'id': 29517414}]",no,"""false""",,37573707,error,toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.1,1.2.1,,2017-05-26 21:23:01.924804,104740,129638.77539800001
