create_time,destination_id,exit_code,handler,history_id,id,imported,info,inputSequences,inputSequences_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.adjustdirection,parameters.chromInfo,parameters.cond_flavour.__current_case__,parameters.cond_flavour.distance_method,parameters.cond_flavour.flavourType,parameters.cond_flavour.iterations,parameters.cond_flavour.retree,parameters.datatype,parameters.dbkey,parameters.ep,parameters.getTree,parameters.inputSequences.values,parameters.inputSequences|__identifier__,parameters.matrix_condition.BLOSUM,parameters.matrix_condition.__current_case__,parameters.matrix_condition.matrix,parameters.op,parameters.outputFormat,parameters.reorder,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-09-21 17:05:58.259241,slurm_normal,,main_w3_handler1,2821584,13908487,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",35698580,fasta,8131210.roundup,slurm,,corral-repl,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5bbaf966f5f5b5b8b'}]",,,0,,"""1.53""","""--clustalout""","""true""",,32994398.0,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2016-09-23 05:06:37.153234,3762.0,129638.893993
2016-09-22 23:13:10.741481,slurm_normal,,main_w4_handler1,2391699,13921383,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",192999504,fasta,8143718.roundup,slurm,,corral-repl,,,,,"""--adjustdirection""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b58e9dff585929616c'}]",,,0,,"""1.53""","""--clustalout""","""false""",,33109661.0,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2016-09-24 11:14:20.784214,66992.0,129670.04273300001
2016-09-22 23:37:56.907950,slurm_normal,,main_w4_handler0,2391699,13921517,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",193002599,fasta,8143858.roundup,slurm,,corral-repl,,,,,"""--adjustdirection""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c12b3c4c900ab0e5'}]",,,0,,"""1.53""","""--clustalout""","""false""",,33109661.0,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2016-09-24 11:38:51.448309,66992.0,129654.540359
2016-07-25 10:04:40.884167,slurm_normal,,main_w2_handler0,2768709,13483225,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3196483,fasta,7699049.roundup,slurm,,corral-repl,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",1,,mafft --auto,,,"""""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f5ef30a458de5ffa'}]",,,0,,"""1.53""","""""","""false""",,31564531.0,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2016-07-26 22:05:09.781903,14895.0,129628.89773600001
2016-09-26 13:31:58.328685,slurm_normal,,main_w3_handler1,2821584,13944184,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",35698580,fasta,8165735.roundup,slurm,,corral-repl,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5bbaf966f5f5b5b8b'}]",,,0,,"""1.53""","""--phylipout""","""true""",,32994398.0,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2016-09-28 01:33:44.259945,3762.0,129705.93126000001
2016-07-29 07:08:57.364306,slurm_normal,,main_w1_handler0,2768709,13522394,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3196483,fasta,7737862.roundup,slurm,,corral-repl,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f5ef30a458de5ffa'}]",,,0,,"""1.53""","""""","""false""",,31564531.0,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2016-07-30 19:09:38.892938,14895.0,129641.528632
2016-08-26 09:28:54.562504,slurm_normal,,main_w4_handler1,2802906,13724131,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",46112938,fasta,7941459.roundup,slurm,,corral-repl,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b59be98a8ec64619c0'}]",,,0,,"""1.53""","""""","""false""",,32570938.0,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2016-08-27 21:29:20.110469,89098.0,129625.547965
2016-10-24 14:29:22.895464,slurm_normal,,main_w3_handler1,2866891,14158734,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",22700016,fasta,8369491.roundup,slurm,,corral-repl,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b52cdcfafbcd11e9af'}]",,,0,,"""1.53""","""--clustalout""","""false""",,33875209.0,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2016-10-26 02:30:27.085423,,129664.18995900001
2017-01-11 02:43:22.522312,slurm_normal,,main_w3_handler0,2948885,14736466,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9721391,fasta,8901685.roundup,slurm,,corral-repl,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",10,--6merpair,custom,2,2,"""--amino""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 27885797}]",,62,1,BLOSUM,"""1.53""","""--phylipout""","""false""",,35307782.0,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-01-12 14:43:42.493940,97746.0,129619.97162800001
2016-11-01 18:47:23.230927,slurm_normal,,main_w4_handler0,2875949,14227028,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",414628363,fasta,8436905.roundup,slurm,,corral-repl,,,,,"""--adjustdirection""","""/galaxy-repl/localdata/chrom/?.len""",1,,mafft --auto,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 'bbd44e69cb8906b558d717149299592b'}]",,,0,,"""1.53""","""""","""false""",,34027144.0,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2016-11-03 06:55:44.094375,93575.0,130100.863448
2017-01-12 22:27:20.504318,reserved,,main_w3_handler1,2954736,14754384,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9721391,fasta,8919229.roundup,slurm,,corral-repl,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",10,--6merpair,custom,2,2,"""--amino""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 27912040}]",,62,1,BLOSUM,"""1.53""","""""","""false""",,34652796.0,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-01-14 10:27:45.048594,5254.0,129624.54427600002
2017-01-12 22:27:34.903676,reserved,,main_w3_handler1,2954736,14754385,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9721391,fasta,8919231.roundup,slurm,,corral-repl,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",10,--6merpair,custom,2,2,"""--amino""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 27912040}]",,62,1,BLOSUM,"""1.53""","""--clustalout""","""false""",,34652796.0,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-01-14 10:27:44.829220,5254.0,129609.92554400001
2016-11-13 12:59:13.410358,slurm_normal,,main_w3_handler1,2806077,14328942,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5710246,fasta,8536095.roundup,slurm,,corral-repl,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",1,,mafft --auto,,,"""""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b512726b75d6534b7e'}]",,,0,,"""1.53""","""""","""true""",,34205613.0,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2016-11-15 01:00:23.464489,57637.0,129670.05413100001
2016-11-15 21:21:51.211340,slurm_normal,,main_w3_handler1,2806077,14348723,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5710246,fasta,8554795.roundup,slurm,,corral-repl,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",2,,mafft-fftnsi,,,"""""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b512726b75d6534b7e'}]",,,0,,"""1.53""","""""","""true""",,34205613.0,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2016-11-17 09:24:35.517331,57637.0,129764.305991
2016-11-11 11:14:39.068258,slurm_normal,,main_w4_handler0,2806077,14315314,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5710246,fasta,8523453.roundup,slurm,,corral-repl,,,,,"""--adjustdirection""","""/galaxy-repl/localdata/chrom/?.len""",1,,mafft --auto,,,"""""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 'bbd44e69cb8906b512726b75d6534b7e'}]",,,0,,"""1.53""","""""","""true""",,34205613.0,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2016-11-12 23:15:14.893720,57637.0,129635.82546200001
2017-01-12 22:36:00.799043,reserved,,main_w4_handler1,2954736,14754436,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9721391,fasta,8919271.roundup,slurm,,corral-repl,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",10,--6merpair,custom,2,2,"""--amino""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 27912040}]",,62,1,BLOSUM,"""1.53""","""--phylipout""","""false""",,34652796.0,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-01-14 10:36:16.845434,5254.0,129616.04639100001
2017-01-12 22:31:38.002283,reserved,,main_w4_handler0,2954736,14754399,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9681554,fasta,8919242.roundup,slurm,,corral-repl,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",10,--6merpair,custom,2,2,"""--amino""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 27912457}]",,62,1,BLOSUM,"""1.53""","""--phylipout""","""false""",,34652796.0,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-01-14 10:31:46.082796,5254.0,129608.08051300001
2017-01-13 01:04:15.786366,slurm_normal,,main_w4_handler1,2948885,14755432,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9721391,fasta,8920037.roundup,slurm,,corral-repl,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",1,,mafft --auto,,,"""--amino""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 27885797}]",,62,1,BLOSUM,"""1.53""","""--phylipout""","""false""",,35358673.0,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-01-14 13:04:21.263932,97746.0,129605.477566
2017-01-16 09:08:29.223610,slurm_normal,,main_w4_handler1,2328790,14775557,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4296950,fasta,8937958.roundup,slurm,,corral-repl,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 27889852}]",,,0,,"""1.53""","""""","""false""",,35401286.0,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-01-17 21:08:55.290260,64235.0,129626.06665000001
2017-01-18 03:44:56.308596,slurm_normal,,main_w3_handler1,1945820,14795586,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",274854581,fasta,8958293.roundup,slurm,,corral-repl,,,,,"""--adjustdirection""","""/galaxy-repl/localdata/chrom/?.len""",1,,mafft --auto,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 27971019}]",,,0,,"""1.53""","""""","""false""",,35444763.0,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-01-19 15:45:09.298894,50225.0,129612.990298
2016-12-05 00:06:25.851322,slurm_normal,,main_w3_handler0,2764440,14487414,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",21761775,fasta,8677886.roundup,slurm,,corral-repl,,,,,"""--adjustdirection""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 27498737}]",,,0,,"""1.53""","""""","""true""",,34110319.0,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2016-12-06 12:06:43.840744,87282.0,129617.98942200001
2016-12-23 09:12:03.330897,slurm_normal,,main_w4_handler1,2938131,14636990,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",53248743,fasta,8812590.roundup,slurm,,corral-repl,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 27728189}]",,,0,,"""1.53""","""""","""false""",,35052303.0,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2016-12-24 21:12:21.762163,79819.0,129618.43126600001
2017-04-10 11:16:45.189077,slurm_normal,,main_w4_handler0,3067217,15539949,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5126471,fasta,9665272.roundup,slurm,,corral-repl,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 29148408}]",,,0,,"""1.53""","""""","""false""",,36609828.0,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-04-11 23:17:13.891267,78185.0,129628.70219000001
2017-03-07 00:15:24.007282,slurm_normal,,main_w3_handler1,2234574,15224909,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",133151762,fasta,9373466.roundup,slurm,,corral-repl,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""--nuc""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 28646675}]",,,0,,"""1.53""","""--phylipout""","""false""",,36470413.0,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-03-08 12:15:53.410604,60779.0,129629.40332200001
2017-03-07 00:15:41.459282,slurm_normal,,main_w4_handler0,2234574,15224912,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",133151762,fasta,9373468.roundup,slurm,,corral-repl,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28646675}]",,,0,,"""1.53""","""--clustalout""","""false""",,36470413.0,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-03-08 12:22:56.040084,60779.0,130034.58080200001
2017-03-08 13:50:49.905735,slurm_normal,,main_w3_handler1,2234574,15243123,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",133151762,fasta,9390328.roundup,slurm,,corral-repl,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",1,,mafft --auto,,,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28646675}]",,,0,,"""1.53""","""--phylipout""","""false""",,36469847.0,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-03-10 01:51:02.922238,60779.0,129613.016503
2017-03-07 15:30:22.929719,slurm_normal,,main_w3_handler0,3022219,15231588,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",29318854,fasta,9379343.roundup,slurm,,corral-repl,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28656287}]",,,0,,"""1.53""","""--phylipout""","""false""",,36485545.0,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-03-09 03:30:53.976911,101564.0,129631.04719200001
2017-03-08 13:50:31.974152,slurm_normal,,main_w3_handler0,2234574,15243121,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",133151762,fasta,9390327.roundup,slurm,,corral-repl,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",10,--6merpair,custom,0,2,"""--nuc""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 28646675}]",,,0,,"""1.53""","""--phylipout""","""false""",,36469847.0,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-03-10 01:51:03.045809,60779.0,129631.07165700001
2017-04-24 18:04:27.980708,slurm_normal,,main_w4_handler0,3084860,15665040,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12395371,fasta,9780850.roundup,slurm,,corral-repl,,,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,,mafft-fftns,,,"""""","""?""","""0.123""","""false""","[{'src': 'hda', 'id': 29340689}]",,,0,,"""1.53""","""""","""false""",,37530918.0,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-04-26 06:06:24.159429,84438.0,129716.178721
2017-03-17 15:43:57.523516,slurm_normal,,main_w4_handler0,3017300,15325594,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",129717324,fasta,9466413.roundup,slurm,,corral-repl,,,,,"""--adjustdirection""","""/galaxy-repl/localdata/chrom/?.len""",1,,mafft --auto,,,"""--nuc""","""?""","""0.123""","""true""","[{'src': 'hda', 'id': 28797793}]",,,0,,"""1.53""","""""","""true""",,35306453.0,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.3,7.221.3,,2017-03-19 03:47:53.730367,63628.0,129836.20685100001
