create_time,destination_id,exit_code,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.allow_different_units,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.mono_threshold,parameters.non_mono_threshold,parameters.separation,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-12-14 21:02:55.241862,slurm_normal,,main_w2_handler0,1439812,11178612,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",768222527,fasta,5446599.roundup,slurm,,corral-repl,,"""0""","""/galaxy-repl/main/files/012/552/dataset_12552653.dat""","""mrap""",22456048,"""9""","""4""","""10""",,26183676,error,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2015-12-16 09:05:33.855416,34613,129758.61355400001
2015-01-18 19:50:40.114193,rodeo_normal,,main_w1_handler1,2177019,8564876,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",740461843,fasta,2497260.roundup,slurm,,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18236676,"""9""","""4""","""10""",,17980116,error,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2015-01-20 07:51:12.031955,54213,129631.91776200001
2015-01-20 14:17:46.370499,rodeo_normal,,main_w1_handler1,2177019,8574219,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",740461843,fasta,2514224.roundup,slurm,,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18236676,"""9""","""4""","""10""",,20559881,error,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2015-01-22 02:18:21.846272,54213,129635.47577300001
2014-11-25 18:01:40.609349,rodeo_normal,,main_w1_handler1,2111526,8250209,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",565272147,fasta,2115819.roundup,slurm,,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17464713,"""9""","""4""","""10""",,17980116,error,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2014-11-27 06:01:59.475380,54213,129618.86603100001
