create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_file,input_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input_file.values,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-02-20 09:08:21.519603,slurm_normal,,main_w3_handler1,3002431,15084245,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1377240,fastqsanger,9239387.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28425318}]",,36165189,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.67,0.67,,2017-02-21 21:08:52.781661,99412.0,129631.26205800001
2017-02-20 08:16:25.817084,slurm_normal,,main_w3_handler0,3002367,15083680,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1028986,fastqsanger,9238834.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28424076}]",,36164325,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.67,0.67,,2017-02-21 20:16:52.612203,99181.0,129626.795119
2017-02-20 08:10:54.589584,slurm_normal,,main_w3_handler0,3002341,15083650,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1159943,fastqsanger,9238801.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28423764}]",,36164468,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.67,0.67,,2017-02-21 20:11:54.747623,100116.0,129660.158039
2017-02-20 08:30:08.402499,slurm_normal,,main_w3_handler0,3002384,15083774,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1406513,fastqsanger,9238926.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28424445}]",,36164859,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.67,0.67,,2017-02-21 20:30:22.508573,99170.0,129614.10607400001
2017-02-22 14:19:22.498146,slurm_normal,,main_w4_handler0,3005367,15107481,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",207453286,fastqsanger,9262332.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28461735}]",,35736225,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.67,0.67,,2017-02-25 03:14:46.514760,97160.0,219324.01661400002
2017-02-23 18:07:32.081156,slurm_normal,,main_w3_handler1,3005373,15121145,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",181896790,fastqsanger,9275291.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28460022}]",,36197011,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.67,0.67,,2017-02-25 06:07:45.812035,96046.0,129613.73087900001
2017-02-24 07:56:19.093276,slurm_normal,,main_w3_handler0,3008791,15127291,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",207453286,fastqsanger,9281087.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28493653}]",,36260392,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.67,0.67,,2017-02-25 19:56:27.037793,96032.0,129607.94451700001
2017-02-26 09:14:36.717026,slurm_normal,,main_w3_handler1,3007140,15145849,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",150000826,fastqsanger,9298380.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28480318}]",,36193857,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.67,0.67,,2017-02-27 21:15:09.902568,96040.0,129633.185542
2017-02-26 09:45:20.215387,slurm_normal,,main_w4_handler0,3008324,15145982,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",181896790,fastqsanger,9298470.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28489660}]",,36197011,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.67,0.67,,2017-02-27 21:45:36.359486,96046.0,129616.14409900001
2017-02-28 13:34:02.776369,slurm_normal,,main_w3_handler1,3011561,15166336,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",207453286,fastqsanger,9317609.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28529353}]",,36299375,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.67,0.67,,2017-03-02 01:34:19.692119,96032.0,129616.91575000001
2017-02-28 15:57:05.744419,slurm_normal,,main_w4_handler0,3013240,15168141,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",181896790,fastqsanger,9319183.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28547914}]",,36197011,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.67,0.67,,2017-03-02 03:57:19.428271,96046.0,129613.683852
2017-02-27 18:54:37.746462,slurm_normal,,main_w4_handler0,3008324,15157611,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",181896790,fastqsanger,9309293.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28489660}]",,35137562,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.67,0.67,,2017-03-01 06:56:11.885544,96046.0,129694.13908200001
2017-02-28 11:26:31.884979,slurm_normal,,main_w4_handler1,3013290,15164991,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",185464364,fastqsanger,9316326.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28550410}]",,36325059,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.67,0.67,,2017-03-01 23:26:50.046397,96043.0,129618.161418
2017-02-28 10:13:22.526615,slurm_normal,,main_w3_handler1,3013240,15164414,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",181896790,fastqsanger,9315186.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28547914}]",,35137562,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.67,0.67,,2017-03-01 22:13:50.572677,96046.0,129628.04606200001
2017-02-28 21:14:52.137872,slurm_normal,,main_w3_handler0,3014121,15171470,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",185464364,fastqsanger,9322328.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28559842}]",,36341358,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.67,0.67,,2017-03-02 09:15:49.208823,96044.0,129657.070951
2017-03-02 10:12:32.807844,slurm_normal,,main_w4_handler1,3014634,15186871,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",170799116,fastqsanger,9337753.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28565938}]",,36381708,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.67,0.67,,2017-03-03 22:13:04.129048,96043.0,129631.321204
2017-03-01 08:33:43.448730,slurm_normal,,main_w3_handler1,3007140,15175965,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",150000826,fastqsanger,9326595.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28480318}]",,36193857,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.67,0.67,,2017-03-02 20:33:53.085992,96040.0,129609.637262
2017-04-13 19:01:22.250895,slurm_normal,,main_w4_handler1,3072336,15581230,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3870578,fastq,9702844.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29210638}]",,37314672,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.67,0.67,,2017-04-15 07:55:48.424868,,132866.173973
2017-04-17 12:17:15.737971,slurm_normal,,main_w3_handler0,3021698,15604608,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1316697637,sam,9724589.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 29245106}]",,37373045,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.67,0.67,,2017-04-19 00:17:43.531314,101384.0,129627.79334300001
2017-05-08 17:42:12.456258,slurm_normal,,main_w4_handler0,3097012,15782525,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",13654796410,bam,9888861.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29520682}]",,37835253,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.67,0.67,,2017-05-10 05:42:31.524195,89300.0,129619.06793700001
2017-05-09 00:00:01.782364,slurm_normal,,main_w4_handler1,3103239,15785467,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2482328,fastqsanger,9891651.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29526109}]",,37818705,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.67,0.67,,2017-05-10 12:00:31.228643,105409.0,129629.44627900001
2017-05-12 02:55:44.900634,slurm_normal,,main_w4_handler1,3103239,15821843,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2482328,fastqsanger,9924926.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29526109}]",,37818705,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.67,0.67,,2017-05-14 02:45:48.702036,105409.0,172203.801402
2017-05-15 08:50:03.183451,slurm_normal,,main_w4_handler1,2486422,15836291,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",382424797,fastq,9937416.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29598195}]",,37901765,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.67,0.67,,2017-05-16 20:50:12.940102,72169.0,129609.756651
2017-05-13 21:55:51.730446,slurm_normal,,main_w3_handler1,3110230,15832555,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2482328,fastqsanger,9934113.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29593179}]",,37957576,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.67,0.67,,2017-05-15 09:56:26.512747,105796.0,129634.78230100001
2017-05-16 16:57:33.825773,slurm_normal,,main_w4_handler0,3097012,15856341,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",18818020717,fastq,9956579.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29552920}]",,37835253,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.67,0.67,,2017-05-18 04:57:57.132534,89300.0,129623.30676100001
2017-05-15 12:34:53.169926,slurm_normal,,main_w3_handler1,3110230,15837820,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2482328,fastqsanger,9938860.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29593179}]",,37957576,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.67,0.67,,2017-05-17 00:35:13.361460,105796.0,129620.19153400001
2017-05-18 00:24:06.785067,slurm_normal,,main_w3_handler1,3110230,15874845,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2482328,fastqsanger,9974864.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29593179}]",,37957576,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.67,0.67,,2017-05-19 12:24:42.306569,105796.0,129635.521502
2017-05-18 15:39:26.187753,slurm_normal,,main_w3_handler1,3097012,15881389,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",18818020717,fastq,9980734.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29552920}]",,37835253,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.67,0.67,,2017-05-20 03:39:51.231380,89300.0,129625.043627
2017-05-20 17:24:52.008121,slurm_normal,,main_w3_handler1,3119339,15897234,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2482328,fastqsanger,9996611.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29699511}]",,38097163,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.67,0.67,,2017-05-22 05:25:28.318964,106309.0,129636.31084300001
2017-05-22 02:04:32.266324,slurm_normal,,main_w4_handler0,3120959,15902339,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2482328,fastqsanger,10001066.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29709812}]",,38122470,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.67,0.67,,2017-05-23 14:05:07.886682,106357.0,129635.62035800001
2017-05-22 14:30:20.694250,slurm_normal,,main_w4_handler1,3121786,15906872,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2482328,fastqsanger,10005130.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29717126}]",,37836972,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.67,0.67,,2017-05-24 02:30:42.533659,105409.0,129621.83940900001
2017-05-22 14:19:11.050862,slurm_normal,,main_w3_handler0,3121786,15906780,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2482328,fastqsanger,10005031.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29717126}]",,37836972,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.67,0.67,,2017-05-24 02:19:43.103337,105409.0,129632.052475
