create_time,destination_id,exit_code,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.num_lines,parameters.seed_source.__current_case__,parameters.seed_source.seed_source_selector,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-03-30 08:08:25.453335,rodeo_normal,,main_w2_handler1,2135543,9081634,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",19190541445,sam,3367767.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18525849,,"""47186829""",0,no_seed,,21688813,error,random_lines1,2.0.1,,2015-03-31 20:08:58.928674,36252.0,129633.47533900001
2015-04-08 14:52:02.941598,slurm_normal,,main_w1_handler0,1999953,9172189,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8701243070,sam,3452032.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19192753,,"""22000000""",0,no_seed,,20931169,error,random_lines1,2.0.1,,2015-04-10 02:52:24.578012,48464.0,129621.63641400001
2015-04-08 15:52:09.461394,slurm_normal,,main_w1_handler0,1999953,9172556,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5856211885,tabular,3452342.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19193053,,"""22000000""",0,no_seed,,20931169,error,random_lines1,2.0.1,,2015-04-10 03:53:55.532082,48464.0,129706.070688
2015-05-08 08:05:36.952956,slurm_normal,,main_w1_handler1,2213367,9428787,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",7171752414,tabular,3756588.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",19636553,,"""20000000""",0,no_seed,,22728584,error,random_lines1,2.0.1,,2015-05-09 20:06:24.650064,50322.0,129647.69710800001
2015-05-11 03:28:02.551948,slurm_normal,,main_w1_handler1,2213367,9440375,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",7171752414,tabular,3766591.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",19636553,,"""20000000""",0,no_seed,,22728584,error,random_lines1,2.0.1,,2015-05-12 15:28:29.794153,50322.0,129627.242205
2015-12-18 10:05:38.790680,slurm_normal,,main_w2_handler1,2394446,11220164,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",16328849686,sam,5495740.roundup,slurm,,corral-repl,,"""e002525ca56e11e5951c005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22517443,,"""41088340""",0,no_seed,,26869124,error,random_lines1,2.0.1,,2015-12-19 22:45:56.377594,64365.0,132017.586914
2016-02-05 11:51:12.427584,slurm_normal,,main_w2_handler0,2589825,11717893,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5813425034,sam,5975579.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23195408,,"""15000000""",0,no_seed,,27724877,error,random_lines1,2.0.1,,2016-02-06 23:52:01.892195,57622.0,129649.464611
2016-06-17 18:47:47.801746,slurm_normal,,main_w1_handler0,2742245,13194959,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9524361315,sam,7379620.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53b9a01cc185e8603'}]","""28597200""",0,no_seed,,30312897,error,random_lines1,2.0.1,,2016-06-19 06:48:15.425127,44999.0,129627.62338100001
2016-06-20 14:35:05.346943,slurm_normal,,main_w1_handler0,2742245,13211377,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9524361315,sam,7395866.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53b9a01cc185e8603'}]","""20000000""",0,no_seed,,30312897,error,random_lines1,2.0.1,,2016-06-22 02:35:41.609465,44999.0,129636.262522
2016-06-20 03:20:22.260007,slurm_normal,,main_w2_handler1,2742245,13206634,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9524361315,sam,7391137.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53b9a01cc185e8603'}]","""28597200""",0,no_seed,,30312897,error,random_lines1,2.0.1,,2016-06-21 15:21:05.345120,44999.0,129643.08511300001
2016-06-29 14:00:35.890060,slurm_normal,,main_w1_handler1,2742245,13287534,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9524361315,sam,7483099.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53b9a01cc185e8603'}]","""20000000""",0,no_seed,,30312897,error,random_lines1,2.0.1,,2016-07-01 02:01:07.084063,44999.0,129631.19400300001
2016-12-16 15:18:58.851968,slurm_normal,,main_w3_handler0,2924840,14593476,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8217621537,sam,8771998.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""",,"[{'src': 'hda', 'id': 27618320}]","""15270711""",0,no_seed,,33608884,error,random_lines1,2.0.1,,2016-12-18 03:19:20.365710,44999.0,129621.51374200001
2016-12-19 15:39:04.076629,slurm_normal,,main_w3_handler1,2924840,14609219,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8217621537,sam,8786142.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""",,"[{'src': 'hda', 'id': 27618320}]","""15270711""",0,no_seed,,33608884,error,random_lines1,2.0.1,,2016-12-21 03:39:11.298711,44999.0,129607.22208200001
2014-08-06 13:12:55.042290,slurm_single,,main_w1_handler1,1939343,7403200,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1739982361,bed,1405855,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",16274327,,"""25000000""",0,no_seed,,16055788,error,random_lines1,2.0.1,,2014-08-08 13:23:12.025366,48464.0,173416.983076
2015-01-01 15:18:21.554742,rodeo_normal,,main_w1_handler1,2162202,8485703,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2278944394,bed,669025.rodeo,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18014537,,"""32000000""",0,no_seed,,20292014,error,random_lines1,2.0.1,,2015-01-03 03:18:52.908304,,129631.353562
2015-02-23 09:31:41.312536,rodeo_normal,,main_w2_handler1,2202625,8790776,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9519599946,sam,2876466.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18584540,,"""33000000""",0,no_seed,,20931169,error,random_lines1,2.0.1,,2015-02-24 21:32:12.811757,48464.0,129631.499221
2015-02-23 12:34:44.121424,rodeo_normal,,main_w1_handler1,2202625,8791824,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9519603189,sam,2878355.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18608949,,"""33000000""",0,no_seed,,20931169,error,random_lines1,2.0.1,,2015-02-25 00:35:13.261960,48464.0,129629.140536
2015-02-05 18:22:37.047200,rodeo_normal,,main_w1_handler1,2196572,8670947,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1901245327,interval,2656891.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18422256,,"""16424681""",0,no_seed,,21036651,error,random_lines1,2.0.1,,2015-02-07 06:22:58.871845,,129621.82464500002
2014-12-19 14:43:34.736611,rodeo_normal,,main_w2_handler0,1970261,8445479,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2278944394,bed,604034.rodeo,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18014537,,"""32000000""",0,no_seed,,17293815,error,random_lines1,2.0.1,,2014-12-21 03:14:46.142716,50685.0,131471.406105
2014-12-23 21:48:36.909912,rodeo_normal,,main_w1_handler0,2157259,8462227,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3945434623,bed,2369835.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18058768,,"""54393118""",0,no_seed,,17982591,error,random_lines1,2.0.1,,2014-12-25 09:48:57.530007,51098.0,129620.620095
2014-12-23 22:32:41.735606,rodeo_normal,,main_w1_handler1,2157258,8462366,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3945434623,bed,631272.rodeo,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18059068,,"""51514506""",0,no_seed,,17982591,error,random_lines1,2.0.1,,2014-12-25 10:33:19.358175,51098.0,129637.62256900001
2014-12-27 02:29:56.550384,rodeo_normal,,main_w1_handler1,2157259,8470541,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3945434623,bed,644669.rodeo,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18058768,,"""54393118""",0,no_seed,,17982591,error,random_lines1,2.0.1,,2014-12-28 14:30:20.394893,51098.0,129623.844509
2015-02-11 15:53:05.334319,rodeo_normal,,main_w2_handler1,2196572,8704967,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1901245327,interval,2721752.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18422256,,"""16424681""",0,no_seed,,21036651,error,random_lines1,2.0.1,,2015-02-13 03:53:51.903572,,129646.56925300001
2015-02-12 12:12:43.642735,rodeo_normal,,main_w1_handler1,2202625,8711464,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10832698087,sam,2734009.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18487655,,"""44000000""",0,no_seed,,20931169,error,random_lines1,2.0.1,,2015-02-14 00:13:27.114787,48464.0,129643.47205200001
2015-02-16 11:41:07.201103,rodeo_normal,,main_w1_handler1,2202625,8733967,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10832698087,sam,2773795.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18487655,,"""44000000""",0,no_seed,,20931169,error,random_lines1,2.0.1,,2015-02-17 23:41:36.807325,48464.0,129629.606222
2015-02-17 10:01:28.140994,rodeo_normal,,main_w1_handler0,2202625,8741548,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10832701547,sam,2788340.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18535715,,"""44000000""",0,no_seed,,20931169,error,random_lines1,2.0.1,,2015-02-18 22:18:12.828885,48464.0,130604.68789100001
2015-02-20 01:59:27.986787,rodeo_normal,,main_w2_handler0,1773412,8773144,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1604549412,bed,2844054.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18582097,,"""20000000""",0,no_seed,,21350523,error,random_lines1,2.0.1,,2015-02-21 13:59:57.835981,32840.0,129629.84919400001
2015-02-21 10:06:41.553069,rodeo_normal,,main_w1_handler0,2210306,8782399,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2874001884,bed,2860410.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18595718,,"""20000000""",0,no_seed,,21290704,error,random_lines1,2.0.1,,2015-02-22 22:09:30.290396,44892.0,129768.73732700001
2015-02-21 10:06:23.452106,rodeo_normal,,main_w2_handler1,2210306,8782397,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2369907131,bed,2860406.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18595716,,"""20000000""",0,no_seed,,21290704,error,random_lines1,2.0.1,,2015-02-22 22:08:59.634727,44892.0,129756.18262100001
2015-02-20 11:22:52.339941,rodeo_normal,,main_w2_handler1,2202625,8774941,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9519599946,sam,2847321.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18584540,,"""33000000""",0,no_seed,,20931169,error,random_lines1,2.0.1,,2015-02-21 23:23:28.079778,48464.0,129635.739837
2015-02-24 11:07:36.216219,rodeo_normal,,main_w1_handler0,2202625,8801820,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10832701547,sam,2895269.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18535715,,"""40000000""",0,no_seed,,20931169,error,random_lines1,2.0.1,,2015-02-25 23:07:44.511746,48464.0,129608.29552700001
2015-02-24 11:07:23.641331,rodeo_normal,,main_w2_handler1,2202625,8801818,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10832698087,sam,2895271.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18487655,,"""40000000""",0,no_seed,,20931169,error,random_lines1,2.0.1,,2015-02-25 23:08:14.848627,48464.0,129651.20729600001
2015-03-10 11:56:54.805276,rodeo_normal,,main_w1_handler0,2135543,8906559,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",19190541445,sam,3089243.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18525849,,"""47186829""",0,no_seed,,21688813,error,random_lines1,2.0.1,,2015-03-11 23:57:28.973200,36252.0,129634.16792400001
2017-08-01 08:34:31.804978,slurm_normal,,main_w4_handler0,3191575,16475609,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1978470801,bed,10544244.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30650151}]","""15155990""",0,no_seed,,39469176,error,random_lines1,2.0.1,,2017-08-02 20:38:22.142871,108826.0,129830.337893
2017-08-01 08:34:31.331469,slurm_normal,,main_w4_handler1,3191575,16475607,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2185779658,bed,10544194.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30650149}]","""15155990""",0,no_seed,,39469176,error,random_lines1,2.0.1,,2017-08-02 20:34:53.773044,108826.0,129622.441575
2017-08-02 22:34:30.282551,slurm_normal,,main_w4_handler1,3191575,16492833,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2185779658,bed,10562351.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30650149}]","""15155990""",0,no_seed,,39469176,error,random_lines1,2.0.1,,2017-08-08 15:55:46.769650,108826.0,494476.487099
2017-08-02 22:34:30.549455,slurm_normal,,main_w4_handler0,3191575,16492834,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1978470801,bed,10562353.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30650151}]","""15155990""",0,no_seed,,39469176,error,random_lines1,2.0.1,,2017-08-08 15:55:47.070613,108826.0,494476.52115800005
2017-08-01 08:34:33.046285,slurm_normal,,main_w4_handler1,3191575,16475615,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2079706863,bed,10546953.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30650158}]","""15155990""",0,no_seed,,39469176,error,random_lines1,2.0.1,,2017-08-03 02:00:57.380692,108826.0,149184.33440700002
2017-08-03 08:04:26.924667,slurm_normal,,main_w3_handler1,3191575,16495439,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2079706863,bed,10564948.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30650158}]","""15155990""",0,no_seed,,39469176,error,random_lines1,2.0.1,,2017-08-04 20:04:55.239761,108826.0,129628.315094
2017-08-30 17:30:28.304429,slurm_normal,,main_w4_handler0,2819133,16696230,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2858947216,bed,10768305.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 26488840}]","""30000000""",0,no_seed,,40162795,error,random_lines1,2.0.1,,2017-09-01 05:31:11.571672,90115.0,129643.26724300001
2017-08-30 17:30:27.617077,slurm_normal,,main_w3_handler0,2819133,16696228,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2446216298,bed,10768303.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 26488838}]","""30000000""",0,no_seed,,40162795,error,random_lines1,2.0.1,,2017-09-01 05:30:41.763609,90115.0,129614.14653200001
2017-08-30 17:30:27.272168,slurm_normal,,main_w4_handler1,2819133,16696227,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2432349836,bed,10768304.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 26488837}]","""30000000""",0,no_seed,,40162795,error,random_lines1,2.0.1,,2017-09-01 05:30:41.056230,90115.0,129613.784062
