create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_bam,input_bam1,input_bam10,input_bam10_filetype,input_bam11,input_bam11_filetype,input_bam12,input_bam12_filetype,input_bam1_filetype,input_bam2,input_bam2_filetype,input_bam3,input_bam3_filetype,input_bam4,input_bam4_filetype,input_bam5,input_bam5_filetype,input_bam6,input_bam6_filetype,input_bam7,input_bam7_filetype,input_bam8,input_bam8_filetype,input_bam9,input_bam9_filetype,input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.advanced_options.__current_case__,parameters.advanced_options.advanced_options_selector,parameters.chromInfo,parameters.dbkey,parameters.genotype_likelihood_computation_type.__current_case__,parameters.genotype_likelihood_computation_type.compressed,parameters.genotype_likelihood_computation_type.genotype_likelihood_computation_type_selector,parameters.genotype_likelihood_computation_type.output_format,parameters.genotype_likelihood_computation_type.output_tags,parameters.genotype_likelihood_computation_type.perform_indel_calling.__current_case__,parameters.genotype_likelihood_computation_type.perform_indel_calling.perform_indel_calling_selector,parameters.reference_source.__current_case__,parameters.reference_source.input_bam.values,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,ref_file,ref_file_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-08-18 10:00:39.648466,slurm_normal,,main_w3_handler1,3213252,16607436,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2087393258,2087393258,1683197582.0,bam,1675561787.0,bam,2109008398.0,bam,bam,2410929743.0,bam,1768479712.0,bam,1829372989.0,bam,2084898351.0,bam,1909936978.0,bam,3151177962.0,bam,2126147971.0,bam,1699458562.0,bam,bam,10679204.roundup,slurm,,corral-repl,,0,basic,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,,,,,,0,"[{'src': 'hda', 'id': 30829357}, {'src': 'hda', 'id': 30829359}, {'src': 'hda', 'id': 30829361}, {'src': 'hda', 'id': 30829363}, {'src': 'hda', 'id': 30829365}, {'src': 'hda', 'id': 30829367}, {'src': 'hda', 'id': 30829370}, {'src': 'hda', 'id': 30829372}, {'src': 'hda', 'id': 30829374}, {'src': 'hda', 'id': 30829376}, {'src': 'hda', 'id': 30829378}, {'src': 'hda', 'id': 30829380}]",mm9,,cached,,,,39746154,error,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1.3,2.1.3,,2017-08-19 22:01:01.578474,109755,129621.93000800001
2017-11-07 16:38:44.975140,slurm_normal,,main_w3_handler1,3269360,17369619,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",827749508,827749508,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11427381,slurm,,corral-repl,,0,basic,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,,,,1,"[{'src': 'hda', 'id': 32130375}]",,"[{'src': 'hda', 'id': 31462081}]",history,8791401.0,fasta,,40930336,error,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1.3,2.1.3,,2017-11-09 04:42:23.048732,112447,129818.07359200002
2017-11-10 11:26:20.404534,slurm_normal,,main_w4_handler0,3269360,17409041,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",827749508,827749508,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11470972,slurm,,corral-repl,,0,basic,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0.0,false,perform_genotype_likelihood_computation,--VCF,['DP'],0.0,perform_indel_calling_def,1,"[{'src': 'hda', 'id': 32130375}]",,"[{'src': 'hda', 'id': 31462081}]",history,8791401.0,fasta,,40930336,error,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1.3,2.1.3,,2017-11-11 23:26:34.674091,112447,129614.269557
2017-11-16 15:36:55.132627,slurm_normal,,main_w4_handler0,3269360,17483269,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",317998670,317998670,,,,,,,bam,411017259.0,bam,,,,,,,,,,,,,,,bam,11541078,slurm,,corral-repl,,0,basic,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0.0,false,perform_genotype_likelihood_computation,--BCF,"['DP', 'DPR', 'DV', 'DP4', 'INFO/DPR', 'SP']",0.0,perform_indel_calling_def,1,"[{'src': 'hda', 'id': 32130270}, {'src': 'hda', 'id': 32130393}]",,"[{'src': 'hda', 'id': 31462081}]",history,8791401.0,fasta,,40930336,error,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1.3,2.1.3,,2017-11-18 03:37:48.799446,112447,129653.666819
