bamfiles,bamfiles1,bamfiles10,bamfiles10_filetype,bamfiles11,bamfiles11_filetype,bamfiles12,bamfiles12_filetype,bamfiles13,bamfiles13_filetype,bamfiles14,bamfiles14_filetype,bamfiles15,bamfiles15_filetype,bamfiles16,bamfiles16_filetype,bamfiles17,bamfiles17_filetype,bamfiles18,bamfiles18_filetype,bamfiles19,bamfiles19_filetype,bamfiles1_filetype,bamfiles2,bamfiles20,bamfiles20_filetype,bamfiles21,bamfiles21_filetype,bamfiles22,bamfiles22_filetype,bamfiles23,bamfiles23_filetype,bamfiles24,bamfiles24_filetype,bamfiles25,bamfiles25_filetype,bamfiles26,bamfiles26_filetype,bamfiles27,bamfiles27_filetype,bamfiles28,bamfiles28_filetype,bamfiles29,bamfiles29_filetype,bamfiles2_filetype,bamfiles3,bamfiles30,bamfiles30_filetype,bamfiles31,bamfiles31_filetype,bamfiles32,bamfiles32_filetype,bamfiles33,bamfiles33_filetype,bamfiles34,bamfiles34_filetype,bamfiles35,bamfiles35_filetype,bamfiles36,bamfiles36_filetype,bamfiles37,bamfiles37_filetype,bamfiles38,bamfiles38_filetype,bamfiles39,bamfiles39_filetype,bamfiles3_filetype,bamfiles4,bamfiles40,bamfiles40_filetype,bamfiles41,bamfiles41_filetype,bamfiles42,bamfiles42_filetype,bamfiles43,bamfiles43_filetype,bamfiles44,bamfiles44_filetype,bamfiles45,bamfiles45_filetype,bamfiles46,bamfiles46_filetype,bamfiles47,bamfiles47_filetype,bamfiles48,bamfiles48_filetype,bamfiles49,bamfiles49_filetype,bamfiles4_filetype,bamfiles5,bamfiles50,bamfiles50_filetype,bamfiles51,bamfiles51_filetype,bamfiles52,bamfiles52_filetype,bamfiles53,bamfiles53_filetype,bamfiles54,bamfiles54_filetype,bamfiles55,bamfiles55_filetype,bamfiles56,bamfiles56_filetype,bamfiles57,bamfiles57_filetype,bamfiles58,bamfiles58_filetype,bamfiles59,bamfiles59_filetype,bamfiles5_filetype,bamfiles6,bamfiles60,bamfiles60_filetype,bamfiles61,bamfiles61_filetype,bamfiles62,bamfiles62_filetype,bamfiles6_filetype,bamfiles7,bamfiles7_filetype,bamfiles8,bamfiles8_filetype,bamfiles9,bamfiles9_filetype,bamfiles_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.advancedOpt.__current_case__,parameters.advancedOpt.showAdvancedOpt,parameters.bamfiles.values,parameters.chromInfo,parameters.dbkey,parameters.outFileFormat,parameters.outRawCounts,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2759941798,2759941798,2524663611.0,bam,3331745585.0,bam,3377815309.0,bam,3112036389.0,bam,2941779112.0,bam,2665190008.0,bam,3641971733.0,bam,3100125177.0,bam,3330961280.0,bam,2725725589.0,bam,bam,3315585290,3183598470.0,bam,,,,,,,,,,,,,,,,,,,bam,3575887290,,,,,,,,,,,,,,,,,,,,,bam,3465143200,,,,,,,,,,,,,,,,,,,,,bam,2540590320,,,,,,,,,,,,,,,,,,,,,bam,2813269604,,,,,,,bam,3286280010,bam,3421089610,bam,3484218897.0,bam,bam,2017-02-03 18:35:20.140606,slurm_multi,,main_w3_handler2,2956227,14945884,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9103578,slurm,,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 28049992}, {'src': 'hda', 'id': 28050028}, {'src': 'hda', 'id': 28057356}, {'src': 'hda', 'id': 28057362}, {'src': 'hda', 'id': 28059024}, {'src': 'hda', 'id': 28059032}, {'src': 'hda', 'id': 28070294}, {'src': 'hda', 'id': 28070306}, {'src': 'hda', 'id': 28071868}, {'src': 'hda', 'id': 28071876}, {'src': 'hda', 'id': 28076220}, {'src': 'hda', 'id': 28076255}, {'src': 'hda', 'id': 28082126}, {'src': 'hda', 'id': 28082141}, {'src': 'hda', 'id': 28089636}, {'src': 'hda', 'id': 28089643}, {'src': 'hda', 'id': 28093047}, {'src': 'hda', 'id': 28093058}, {'src': 'hda', 'id': 28103656}, {'src': 'hda', 'id': 28103667}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""","""png""","""true""",,34488366,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2017-02-05 07:12:33.920404,36816,131833.779798
188542196,188542196,,,,,,,,,,,,,,,,,,,,,bam,182317876,,,,,,,,,,,,,,,,,,,,,bam,181856140,,,,,,,,,,,,,,,,,,,,,bam,171154965,,,,,,,,,,,,,,,,,,,,,bam,263204252,,,,,,,,,,,,,,,,,,,,,bam,259596975,,,,,,,bam,254089624,bam,246250022,bam,,,bam,2017-01-31 22:23:31.157584,slurm_multi,,main_w3_handler2,2976852,14918447,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9146833,slurm,,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 28158526}, {'src': 'hda', 'id': 28158527}, {'src': 'hda', 'id': 28158529}, {'src': 'hda', 'id': 28158530}, {'src': 'hda', 'id': 28158531}, {'src': 'hda', 'id': 28158533}, {'src': 'hda', 'id': 28158534}, {'src': 'hda', 'id': 28158536}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""",,35170344,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2017-02-10 09:53:55.766632,17286,819024.6090480001
624723735,624723735,334014135.0,bam,692881481.0,bam,275109667.0,bam,360911840.0,bam,223969320.0,bam,391115675.0,bam,45295398.0,bam,29786038.0,bam,331182787.0,bam,557341204.0,bam,bam,613505804,379850451.0,bam,338227868.0,bam,412673188.0,bam,333124443.0,bam,230937645.0,bam,230989463.0,bam,72286977.0,bam,2895695.0,bam,377475154.0,bam,207526487.0,bam,bam,192940192,273873340.0,bam,386567783.0,bam,188403060.0,bam,205922558.0,bam,4176707.0,bam,811722970.0,bam,608359202.0,bam,494814527.0,bam,403696525.0,bam,325441153.0,bam,bam,489945762,7943433.0,bam,228827430.0,bam,364896707.0,bam,360149974.0,bam,117527852.0,bam,701098590.0,bam,425766745.0,bam,134868018.0,bam,294303338.0,bam,619823415.0,bam,bam,313137453,330162946.0,bam,200630634.0,bam,506833056.0,bam,410814551.0,bam,230063731.0,bam,332297773.0,bam,252882138.0,bam,250960004.0,bam,496783839.0,bam,3337062.0,bam,bam,243532641,567023717.0,bam,428888220.0,bam,273079350.0,bam,bam,243532643,bam,413003853,bam,414003695.0,bam,bam,2017-02-07 22:24:30.976625,slurm_multi,,main_w3_handler2,2981355,14977230,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9149031,slurm,,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 28208034}, {'src': 'hda', 'id': 28208145}, {'src': 'hda', 'id': 28208196}, {'src': 'hda', 'id': 28208442}, {'src': 'hda', 'id': 28208462}, {'src': 'hda', 'id': 28208526}, {'src': 'hda', 'id': 28208616}, {'src': 'hda', 'id': 28209597}, {'src': 'hda', 'id': 28209605}, {'src': 'hda', 'id': 28209659}, {'src': 'hda', 'id': 28209699}, {'src': 'hda', 'id': 28210472}, {'src': 'hda', 'id': 28210479}, {'src': 'hda', 'id': 28210511}, {'src': 'hda', 'id': 28210520}, {'src': 'hda', 'id': 28210540}, {'src': 'hda', 'id': 28210583}, {'src': 'hda', 'id': 28210590}, {'src': 'hda', 'id': 28211279}, {'src': 'hda', 'id': 28211288}, {'src': 'hda', 'id': 28211332}, {'src': 'hda', 'id': 28211343}, {'src': 'hda', 'id': 28211505}, {'src': 'hda', 'id': 28211511}, {'src': 'hda', 'id': 28211522}, {'src': 'hda', 'id': 28211548}, {'src': 'hda', 'id': 28211804}, {'src': 'hda', 'id': 28211809}, {'src': 'hda', 'id': 28211814}, {'src': 'hda', 'id': 28211821}, {'src': 'hda', 'id': 28211826}, {'src': 'hda', 'id': 28214993}, {'src': 'hda', 'id': 28215000}, {'src': 'hda', 'id': 28215006}, {'src': 'hda', 'id': 28215013}, {'src': 'hda', 'id': 28215308}, {'src': 'hda', 'id': 28215323}, {'src': 'hda', 'id': 28215333}, {'src': 'hda', 'id': 28215340}, {'src': 'hda', 'id': 28215345}, {'src': 'hda', 'id': 28215413}, {'src': 'hda', 'id': 28215419}, {'src': 'hda', 'id': 28215433}, {'src': 'hda', 'id': 28215440}, {'src': 'hda', 'id': 28215547}, {'src': 'hda', 'id': 28215552}, {'src': 'hda', 'id': 28215557}, {'src': 'hda', 'id': 28215562}, {'src': 'hda', 'id': 28215567}, {'src': 'hda', 'id': 28216168}, {'src': 'hda', 'id': 28216173}, {'src': 'hda', 'id': 28216180}, {'src': 'hda', 'id': 28216185}, {'src': 'hda', 'id': 28216191}, {'src': 'hda', 'id': 28216196}, {'src': 'hda', 'id': 28216214}, {'src': 'hda', 'id': 28216219}, {'src': 'hda', 'id': 28216225}, {'src': 'hda', 'id': 28216230}, {'src': 'hda', 'id': 28216247}, {'src': 'hda', 'id': 28216253}, {'src': 'hda', 'id': 28216261}]","""/galaxy-repl/main/files/012/373/dataset_12373292.dat""","""canSat3""","""png""","""false""",,35650227,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2017-02-10 18:32:58.865935,21426,245307.88931000003
