create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_file,input_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input_file.values,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-12-20 18:47:01.660002,slurm_normal,,main_w4_handler0,3369640,17863173,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",684743568,fastqsanger.gz,11935084,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33011203}]",,42686420,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqtofasta/fastq_to_fasta_python/1.1.1,1.1.1,,2017-12-22 06:47:08.655802,93144,129606.9958
2018-02-05 13:11:30.650609,slurm_normal,,main_w3_handler0,3137784,18257850,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",6889610244,fastq,12339563,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33674236}]",,43686337,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqtofasta/fastq_to_fasta_python/1.1.1,1.1.1,,2018-02-07 01:11:56.972402,5799,129626.32179300001
2018-02-05 13:11:06.319826,slurm_normal,,main_w3_handler1,3137784,18257847,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",6893257558,fastq,12339559,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33674139}]",,43686337,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqtofasta/fastq_to_fasta_python/1.1.1,1.1.1,,2018-02-07 01:11:26.672643,5799,129620.352817
2018-02-08 12:58:52.967661,slurm_normal,,main_w3_handler1,3137784,18313562,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",6893257558,fastq,12397324,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33674139}]",,43778489,error,toolshed.g2.bx.psu.edu/repos/devteam/fastqtofasta/fastq_to_fasta_python/1.1.1,1.1.1,,2018-02-10 00:59:30.082816,5799,129637.115155
