create_time,destination_id,exit_code,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.fasta_target_type.__current_case__,parameters.fasta_target_type.fasta_type,parameters.fasta_target_type.species,parameters.input1,parameters.input1.values,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-05-04 02:18:06.348141,slurm_normal,,main_w2_handler0,2291370,9385191,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",16430114048,maf,3718974.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19Patch2.len""","""hg19Patch2""",1.0,concatenated,"['hg18', 'rheMac2', 'calJac1', 'ponAbe2', 'otoGar1', 'panTro2', 'felCat3', 'oryCun1', 'dasNov2', 'ochPri2', 'gorGor1', 'tarSyr1', 'sorAra1', 'micMur1', 'loxAfr2', 'pteVam1', 'turTru1', 'tupBel1', 'dipOrd1', 'vicPac1', 'myoLuc1', 'ornAna1', 'danRer5', 'anoCar1', 'xenTro2', 'oryLat2', 'tetNig1', 'gasAcu1', 'fr2', 'canFam2', 'petMar1', 'echTel1', 'equCab2', 'proCap1', 'monDom4', 'eriEur1', 'cavPor3', 'mm9', 'rn4', 'speTri1', 'choHof1', 'bosTau4', 'galGal3', 'taeGut1']",19548462,,,22833181,error,MAF_To_Fasta1,1.0.1,,2015-05-05 14:18:49.926949,63016.0,129643.578808
2015-07-21 16:02:31.362803,slurm_normal,,main_w2_handler1,2383960,9928470,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",388349251,maf,4215740.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/277.len""","""277""",1.0,concatenated,"['Anc0', 'SE017', 'SE039', 'SE021', 'SE033', 'SE049', 'SE078', 'SE079', 'SE001', 'SE004', 'SE012', 'SE013', 'SE010', 'SE011', 'SE016', 'SE014', 'SE015', 'SE018', 'SE019', 'SE092', 'SE093', 'SE090', 'SE091', 'SE096', 'SE094', 'SE095', 'SE028', 'SE027', 'SE026', 'SE025', 'SE024', 'SE023', 'SE022', 'SE020', 'SE038', 'SE030', 'SE031', 'SE032', 'SE034', 'SE035', 'SE036', 'SE037', 'SE052', 'SE048', 'SE045', 'SE044', 'SE047', 'SE046', 'SE041', 'SE040', 'SE043', 'SE042', 'TIGR4', 'SE058', 'SE059', 'SE056', 'SE057', 'SE054', 'SE055', 'Spn23F', 'SE053', 'SE050', 'SE051', 'SE069', 'SE068', 'SE062', 'SE061', 'SE060', 'SE067', 'SE066', 'SE065', 'SE064', 'SE074', 'SE075', 'SE076', 'SE077', 'SE070', 'SE071', 'SE072', 'SE073', 'SE002', 'SE005', 'SE007', 'SE006', 'SE009', 'SE008', 'SE089', 'SE088', 'SE081', 'SE080', 'SE083', 'SE082', 'SE085', 'SE084', 'SE087', 'SE086', 'SE029', 'SE003', 'SE063']",20454266,,,24244282,error,MAF_To_Fasta1,1.0.1,,2015-07-23 04:02:59.495528,,129628.132725
2015-09-09 12:57:45.671315,slurm_normal,,main_w1_handler1,2432956,10285417,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",39384737,maf,4570885.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,,21055828,,,25084662,error,MAF_To_Fasta1,1.0.1,,2015-09-11 00:58:31.906201,,129646.234886
2015-09-09 13:04:42.786837,slurm_normal,,main_w1_handler1,2432956,10285474,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",39384737,maf,4584164.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,concatenated,"['Anc0', 'WHO_S', 'F89', 'WHO_F', 'WHO_G', '12_395p', 'WHO_K', 'WHO_L', 'WHO_M', 'WHO_N', 'WHO_O', 'WHO_P', 'H041', '07_302p', 'A8806p']",21055828,,,25084662,error,MAF_To_Fasta1,1.0.1,,2015-09-12 12:58:41.607912,,258838.821075
2015-11-05 07:04:55.196661,slurm_normal,,main_w1_handler0,2473230,10823723,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10855737138,maf,5079169.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,concatenated,"['hg38', 'panTro4', 'ponAbe2', 'nomLeu3', 'rheMac3', 'macFas5', 'chlSab2', 'saiBol1', 'camFer1', 'orcOrc1']",21878016,,,25712932,error,MAF_To_Fasta1,1.0.1,,2015-11-06 19:06:08.179116,71404.0,129672.982455
2017-02-03 20:22:14.027514,slurm_normal,,main_w3_handler0,2919396,14946684,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",513384,maf,9104101.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,concatenated,"['Bmor', 'Lacc', 'Ppol', 'Pxyl', 'Dple', 'Bany', 'Mcin', 'Avan', 'Etal', 'Ldor', 'Hbes', 'Hpar', 'Hnum', 'Htim', 'Hcyd', 'HmelRef', 'HmelDisco', 'Htel', 'Hhsa', 'HeraRef', 'HeraDisco', 'Hhim', 'HeraHhimHyb', 'Hsar', 'Hdem']",,"[{'src': 'hda', 'id': 28203111}]",,35440533,error,MAF_To_Fasta1,1.0.1,,2017-02-05 08:22:33.308684,96371.0,129619.28117
2015-03-01 14:21:17.162364,rodeo_normal,,main_w1_handler1,2222725,8836568,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",136640433,maf,2960512.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,,18677063,,,21483292,error,MAF_To_Fasta1,1.0.1,,2015-03-03 02:21:53.869562,43176.0,129636.707198
