create_time,destination_id,exit_code,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.gapextend,parameters.gapopen,parameters.input1,parameters.input1.values,parameters.input2,parameters.input2.values,parameters.out_format1,parameters.width,parameters.wordlen,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-01-01 20:19:15.979764,slurm_normal,,main_w1_handler1,2439387,11356848,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",150030,fasta,8776245,fasta,5630008.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",22705372,,22705373,,"""simple""","""16""","""6""",,27121081,error,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: supermatcher95/5.0.0,5.0.0,,2016-01-03 08:20:22.514789,47751,129666.535025
2016-02-18 19:02:10.139366,slurm_normal,,main_w1_handler1,2276715,11871237,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",540173083,fasta,32853167,fasta,6111387.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",23410251,,23239970,,"""simple""","""16""","""6""",,28123383,error,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: supermatcher95/5.0.0,5.0.0,,2016-02-20 07:02:56.856220,62597,129646.71685400001
2016-07-05 09:27:25.979379,slurm_normal,,main_w1_handler0,2755171,13332933,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5424565,stockholm,5250728,fasta,7540322.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55413261862785ee1'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fe99f93ac4e52794'}]","""simple""","""16""","""6""",,30319524,error,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: supermatcher95/5.0.0,5.0.0,,2016-07-06 21:28:23.963448,84726,129657.98406900001
2016-07-13 13:04:13.193424,slurm_normal,,main_w1_handler1,2757753,13395044,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",7897632404,fasta,32989525,fasta,7606920.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50f045e6b1e6449b9'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b575f5307c3f33d150'}]","""simple""","""16""","""6""",,30061330,error,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: supermatcher95/5.0.0,5.0.0,,2016-07-15 01:05:10.078849,62597,129656.88542500001
2016-07-13 13:04:09.963664,slurm_normal,,main_w1_handler0,2757753,13395042,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8915917848,fasta,32989525,fasta,7606918.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e7fd142937a34876'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b575f5307c3f33d150'}]","""simple""","""16""","""6""",,30061330,error,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: supermatcher95/5.0.0,5.0.0,,2016-07-15 01:05:09.737847,62597,129659.774183
2016-07-13 13:04:10.727021,slurm_normal,,main_w1_handler0,2757753,13395043,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8835174288,fasta,32989525,fasta,7606919.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b810d5c842552a82'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b575f5307c3f33d150'}]","""simple""","""16""","""6""",,30061330,error,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: supermatcher95/5.0.0,5.0.0,,2016-07-15 01:05:09.828123,62597,129659.10110200002
2016-07-13 13:04:15.711623,slurm_normal,,main_w1_handler1,2757753,13395046,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",7561018818,fasta,32989525,fasta,7606921.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e3f763ef4b66500c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b575f5307c3f33d150'}]","""simple""","""16""","""6""",,30061330,error,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: supermatcher95/5.0.0,5.0.0,,2016-07-15 01:05:09.992794,62597,129654.28117100001
2016-11-13 09:39:48.254516,slurm_normal,,main_w3_handler1,2817359,14328308,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2395211,fasta,236001,fasta,8535574.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""","""10.0""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b558b35fa771b68a45'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f436cda2fb91ebf6'}]","""simple""","""16""","""6""",,34228424,error,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: supermatcher95/5.0.0,5.0.0,,2016-11-14 21:45:56.134615,89840,129967.880099
