create_time,destination_id,exit_code,file_list,file_list_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.adv.alignments,parameters.adv.clip,parameters.adv.matepairDist,parameters.adv.maxID,parameters.adv.minID,parameters.adv.minlen,parameters.adv.readfilter,parameters.adv.region,parameters.adv.skip_technical,parameters.adv.split,parameters.adv.spotgroups,parameters.chromInfo,parameters.dbkey,parameters.input.__current_case__,parameters.input.file_list.values,parameters.input.input_select,parameters.outputformat,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-01-08 08:37:07.519796,slurm_normal,,2213932233,sra,main_w3_handler0,2949712,14711584,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8880718.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 27845669}]",file_list,"""fastqsanger""",,35248863,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-01-09 20:43:09.765500,97757,129962.245704
2017-01-08 08:37:05.116079,slurm_normal,,1104434874,sra,main_w4_handler0,2949712,14711579,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8880714.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 27845664}]",file_list,"""fastqsanger""",,35248863,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-01-09 20:43:10.758496,97757,129965.64241700001
2017-03-17 21:31:33.923629,slurm_normal,,100111674,sra,main_w4_handler1,2972237,15328218,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9469227.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 28812606}]",file_list,"""fastqsanger""",,36693096,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-03-19 10:27:25.605922,99021,132951.68229300002
2017-01-08 08:37:11.397884,slurm_normal,,1247576646,sra,main_w4_handler1,2949712,14711592,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8888344.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 27845687}]",file_list,"""fastqsanger""",,35248863,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-01-11 08:44:09.267889,97757,259617.870005
2017-01-08 08:37:07.823573,slurm_normal,,1852100280,sra,main_w4_handler0,2949712,14711585,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8888357.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 27845670}]",file_list,"""fastqsanger""",,35248863,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-01-11 08:46:36.710845,97757,259768.88727200002
2017-01-08 08:37:07.218364,slurm_normal,,1366147321,sra,main_w4_handler0,2949712,14711583,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8888346.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 27845668}]",file_list,"""fastqsanger""",,35248863,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-01-11 08:44:08.454416,97757,259621.23605200002
2017-01-08 08:37:11.884707,slurm_normal,,1088230179,sra,main_w4_handler1,2949712,14711593,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8888356.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 27845688}]",file_list,"""fastqsanger""",,35248863,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-01-11 08:46:36.727110,97757,259764.84240300002
2017-01-08 08:37:06.759758,slurm_normal,,2305766826,sra,main_w4_handler0,2949712,14711582,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8888345.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 27845667}]",file_list,"""fastqsanger""",,35248863,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-01-11 08:44:08.749541,97757,259621.98978300003
2017-01-08 08:37:09.200900,slurm_normal,,1142175100,sra,main_w3_handler0,2949712,14711588,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8888521.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 27845673}]",file_list,"""fastqsanger""",,35248863,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-01-11 09:12:37.234624,97757,261328.033724
2017-01-08 08:37:12.792343,slurm_normal,,2095999487,sra,main_w4_handler0,2949712,14711595,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8888525.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 27845690}]",file_list,"""fastqsanger""",,35248863,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-01-11 09:12:37.378383,97757,261324.58604000002
2017-01-08 08:37:14.250551,slurm_normal,,1200509094,sra,main_w3_handler1,2949712,14711598,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8888522.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 27845693}]",file_list,"""fastqsanger""",,35248863,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-01-11 09:12:37.185130,97757,261322.93457900002
2017-01-08 08:37:15.690929,slurm_normal,,610715838,sra,main_w3_handler1,2949712,14711601,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8902733.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 27845696}]",file_list,"""fastqsanger""",,35248863,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-01-12 20:45:14.843558,97757,389279.152629
2017-01-08 08:37:09.657581,slurm_normal,,1238374234,sra,main_w3_handler0,2949712,14711589,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8902809.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 27845674}]",file_list,"""fastqsanger""",,35248863,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-01-12 20:51:44.414295,97757,389674.756714
2017-01-08 08:37:12.351730,slurm_normal,,2595867636,sra,main_w4_handler1,2949712,14711594,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8902823.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 27845689}]",file_list,"""fastqsanger""",,35248863,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-01-12 20:53:44.569895,97757,389792.218165
2017-04-11 07:32:52.873069,slurm_normal,,14752035690,fastqsanger,main_w4_handler1,3067655,15550099,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9674573.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 29162996}]",file_list,"""fastqsanger""",,37247987,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-04-12 19:33:23.747246,103829,129630.874177
2017-01-08 08:37:15.233528,slurm_normal,,857883129,sra,main_w4_handler0,2949712,14711600,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8902960.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 27845695}]",file_list,"""fastqsanger""",,35248863,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-01-12 21:13:15.279489,97757,390960.045961
2017-01-08 08:37:16.135027,slurm_normal,,2576585227,sra,main_w4_handler0,2949712,14711602,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8902961.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 27845697}]",file_list,"""fastqsanger""",,35248863,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-01-12 21:13:45.189364,97757,390989.054337
2017-01-08 08:37:14.749360,slurm_normal,,2415864024,sra,main_w4_handler1,2949712,14711599,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8902962.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 27845694}]",file_list,"""fastqsanger""",,35248863,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-01-12 21:13:45.339607,97757,390990.59024700004
2017-01-13 05:04:32.467371,slurm_normal,,836763648,fastq,main_w3_handler1,2954941,14755999,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8920613.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 27914500}]",file_list,"""fastqsanger""",,35359932,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-01-14 17:05:31.737642,98094,129659.270271
2017-01-13 05:03:50.641236,slurm_normal,,836763648,fastq,main_w4_handler0,2954941,14755997,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8920612.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 27914500}]",file_list,"""fastqsanger""",,35359932,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-01-14 17:04:32.308106,98094,129641.66687
2017-01-12 11:43:04.052220,slurm_normal,,2203519209,fastq,main_w3_handler0,2874329,14747933,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8912301.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 27903372}]",file_list,"""fastqsanger""",,35340548,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-01-13 23:44:01.622037,83897,129657.56981700001
2017-02-23 14:16:21.496911,slurm_normal,,207398301,pair,main_w4_handler1,2996326,15118364,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9272613.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 28360737}]",file_list,"""fastqsanger""",,36244931,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-02-25 02:16:43.467295,100194,129621.97038400001
2017-01-08 08:37:06.209089,slurm_normal,,1047566315,sra,main_w3_handler1,2949712,14711581,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8880715.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 27845666}]",file_list,"""fastqsanger""",,35248863,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-01-09 20:43:11.437176,97757,129965.22808700001
2017-01-08 08:37:05.770917,slurm_normal,,1061038319,sra,main_w3_handler0,2949712,14711580,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8880716.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 27845665}]",file_list,"""fastqsanger""",,35248863,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-01-09 20:43:10.383796,97757,129964.61287900001
2017-01-08 08:37:08.097285,slurm_normal,,785366929,sra,main_w3_handler1,2949712,14711586,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8880717.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 27845671}]",file_list,"""fastqsanger""",,35248863,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-01-09 20:43:10.866912,97757,129962.769627
2017-01-08 08:37:10.190484,slurm_normal,,2041901328,sra,main_w3_handler1,2949712,14711590,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8880743.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 27845675}]",file_list,"""fastqsanger""",,35248863,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-01-09 21:00:40.212598,97757,131010.022114
2017-01-08 08:37:10.738579,slurm_normal,,1129474581,sra,main_w4_handler1,2949712,14711591,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8880744.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 27845685}]",file_list,"""fastqsanger""",,35248863,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-01-09 21:00:39.792603,97757,131009.05402400001
2017-02-03 23:13:52.156317,slurm_normal,,1944797888,fastq.gz,main_w3_handler0,2961406,14947663,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9105304.roundup,slurm,,corral-repl,,both,false,,,,,,,false,true,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",2,"[{'src': 'hda', 'id': 28127755}]",file_list,"""fastqsanger""",,35800179,error,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.0,2.8.0,,2017-02-05 11:14:05.570946,41835,129613.414629
