chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,gene_annotation_model,gene_annotation_model_filetype,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,input3,input3_filetype,input4,input4_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,ownFile,ownFile_filetype,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1|__identifier__,parameters.params.__current_case__,parameters.params.anchor_length,parameters.params.bowtie2_settings.__current_case__,parameters.params.bowtie2_settings.b2_settings,parameters.params.bowtie2_settings.preset.__current_case__,parameters.params.bowtie2_settings.preset.b2_preset,parameters.params.bowtie2_settings.preset.b2_preset_select,parameters.params.bowtie_n,parameters.params.coverage_search.__current_case__,parameters.params.coverage_search.max_coverage_intron,parameters.params.coverage_search.min_coverage_intron,parameters.params.coverage_search.use_search,parameters.params.fusion_search.__current_case__,parameters.params.fusion_search.anchor_len,parameters.params.fusion_search.do_search,parameters.params.fusion_search.ignore_chromosomes,parameters.params.fusion_search.min_dist,parameters.params.fusion_search.multipairs,parameters.params.fusion_search.multireads,parameters.params.fusion_search.read_mismatches,parameters.params.indel_search.__current_case__,parameters.params.indel_search.allow_indel_search,parameters.params.indel_search.max_deletion_length,parameters.params.indel_search.max_insertion_length,parameters.params.library_type,parameters.params.max_intron_length,parameters.params.max_multihits,parameters.params.max_segment_intron,parameters.params.microexon_search,parameters.params.min_intron_length,parameters.params.min_segment_intron,parameters.params.output_unmapped,parameters.params.own_junctions.__current_case__,parameters.params.own_junctions.gene_model_ann.__current_case__,parameters.params.own_junctions.gene_model_ann.gene_annotation_model,parameters.params.own_junctions.gene_model_ann.gene_annotation_model.values,parameters.params.own_junctions.gene_model_ann.use_annotations,parameters.params.own_junctions.no_novel_juncs,parameters.params.own_junctions.raw_juncs.__current_case__,parameters.params.own_junctions.raw_juncs.raw_juncs,parameters.params.own_junctions.raw_juncs.use_juncs,parameters.params.own_junctions.use_junctions,parameters.params.read_edit_dist,parameters.params.read_mismatches,parameters.params.read_realign_edit_dist,parameters.params.seg_length,parameters.params.seg_mismatches,parameters.params.settingsType,parameters.params.splice_mismatches,parameters.readGroup.__current_case__,parameters.readGroup.specReadGroup,parameters.refGenomeSource.__current_case__,parameters.refGenomeSource.genomeSource,parameters.refGenomeSource.index,parameters.refGenomeSource.ownFile,parameters.refGenomeSource.ownFile.values,parameters.singlePaired.__current_case__,parameters.singlePaired.input,parameters.singlePaired.input1,parameters.singlePaired.input1.values,parameters.singlePaired.input2,parameters.singlePaired.input2.values,parameters.singlePaired.mate_inner_distance,parameters.singlePaired.mate_std_dev,parameters.singlePaired.report_discordant_pairs,parameters.singlePaired.sPaired,params|own_junctions|gene_annotation_model,params|own_junctions|gene_annotation_model_filetype,raw_juncs,raw_juncs_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-06-30 22:48:01.623921,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2359316,9771693,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",6451635692,fastqsanger,6451635692.0,fastqsanger,,,,,4074770,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,mm9,,,1,,20195880.0,,20195881.0,,300,20,Yes,paired,,,,,,22578477,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-07-02 16:49:30.191282,58315,151288.56736100002
,,2015-07-02 09:29:51.774591,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2288868,9780094,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4987527361,fastqsanger,4987527361.0,fastqsanger,,,,,4082441,slurm,,corral-repl,2648589335.0,fasta,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,1,8,0.0,No,,,,No,0.0,1000000,30,Yes,1.0,20,Yes,,10000000,2,2,2,1.0,Yes,10,10,fr-unstranded,1000000,20,1000000,Yes,30,30,False,1.0,,,,,,,,,No,2,2,2000,25,2,full,0,1,no,1,history,,19622559.0,,1,,19565105.0,,19565106.0,,250,20,Yes,paired,,,,,,22688206,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-07-03 21:31:06.806176,62515,129675.031585
,,2015-07-28 13:55:37.155236,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2386876,10016852,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10989579942,fastqsanger,,,,,,,4298727,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,papHam1,,,0,,20583321.0,,,,,,,single,,,,,,24087962,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-07-30 01:56:28.554855,34454,129651.399619
,,2015-07-02 18:18:09.565177,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2359316,9783498,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4187745984,fastqsanger,4187745984.0,fastqsanger,,,,,4085503,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,mm9,,,1,,20185544.0,,20185545.0,,300,20,Yes,paired,,,,,,22578477,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-07-04 06:19:09.720755,58315,129660.155578
,,2015-07-04 18:38:42.602083,slurm_multi_dynamic_walltime,,65899846.0,gtf,main_w2_handler2,2018204,9790884,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4957883933,fastqsanger,4957883933.0,fastqsanger,,,,,4092932,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",,1,4,1.0,Yes,0.0,Yes,very-sensitive,No,1.0,,,No,0.0,,No,,,,,,0.0,No,,,fr-unstranded,600000,20,600000,Yes,20,20,False,0.0,1.0,19767155.0,,Yes,No,0.0,,No,Yes,2,2,0,10,2,full,0,1,no,0,indexed,rn5,,,1,,16360052.0,,16360053.0,,200,500,Yes,paired,,,,,,23253688,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-07-06 06:39:41.851215,36816,129659.24913200001
,,2015-07-30 15:06:17.763819,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2388912,10033886,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",19457148612,fastqsanger,,,,,,,4314831,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg19canon,,,0,,20615170.0,,,,,,,single,,,,,,24306351,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-08-01 03:07:06.885782,46374,129649.12196300001
,,2015-07-07 22:45:17.308543,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2359316,9807856,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4187745984,fastqsanger,4187745984.0,fastqsanger,,,,,4108350,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,mm9,,,1,,20185544.0,,20185545.0,,300,20,Yes,paired,,,,,,22578477,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-07-09 10:46:01.414223,58315,129644.10568000001
,,2015-07-07 22:43:49.887890,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2359316,9807852,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",6451635692,fastqsanger,6451635692.0,fastqsanger,,,,,4108345,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,mm9,,,1,,20195880.0,,20195881.0,,300,20,Yes,paired,,,,,,22578477,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-07-09 10:45:08.100849,58315,129678.21295900001
,,2015-09-15 08:05:55.299069,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2146826,10321362,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",21967690117,fastqsanger,21967690117.0,fastqsanger,,,,,4606862,slurm,,corral-repl,,,,0,no,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg19,,,1,,21109941.0,,21112987.0,,200,150,Yes,paired,,,,,,25170237,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-09-17 00:07:07.374307,12752,144072.07523800002
,,2015-07-10 21:10:03.916828,slurm_multi_dynamic_walltime,,915343.0,gff3,main_w2_handler2,2355881,9835252,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",7435449950,fastqsanger,,,,,,,4132744,slurm,,corral-repl,1051898.0,fasta,,0,no,,,"""/galaxy-repl/localdata/chrom/28583.len""","""28583""","""P1-TTAGGC-Sequences.txt""",1,8,1.0,Yes,0.0,Yes,sensitive,Yes,1.0,,,No,1.0,20,Yes,,10000000,2,2,2,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,10,10,True,0.0,1.0,20285774.0,,Yes,No,1.0,20302306.0,Yes,Yes,2,2,1000,10,2,full,0,1,no,1,history,,20285775.0,,0,,20285740.0,,,,,,,single,,,152299.0,bed,,23838130,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.9,0.9,,2015-07-12 09:12:17.421120,64959,129733.50429200001
