create_time,destination_id,exit_code,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.acceptall,parameters.chromInfo,parameters.dbkey,parameters.id,parameters.iddef,parameters.infile.values,parameters.query_cov,parameters.userfields_output.__current_case__,parameters.userfields_output.userfields_output_select,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-10-20 19:28:51.580968,slurm_normal,,main_w3_handler1,2839562,14134302,False,34741175,fasta,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8349824.roundup,slurm,,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""4""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5846c77fafd2895f7'}]","""""",1,no,,33825532,error,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_alignment/1.9.7.0,1.9.7.0,,2016-10-22 11:48:00.228170,91364,145148.64720200002
2017-01-18 09:38:18.097966,slurm_normal,,main_w4_handler0,2921970,14797036,False,166977805,fasta,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8959797.roundup,slurm,,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""2""","[{'src': 'hda', 'id': 27969540}]","""""",1,no,,35380812,error,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_alignment/1.9.7.0,1.9.7.0,,2017-01-19 21:38:43.421642,96507,129625.32367600001
2017-10-18 19:40:34.627131,slurm_normal,,main_w4_handler1,3289785,17136636,False,65708031,fasta,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",11193191,slurm,,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""""","""2""","[{'src': 'hda', 'id': 31724953}]","""""",1,no,,41243504,error,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_alignment/1.9.7.0,1.9.7.0,,2017-10-20 07:41:15.645119,113508,129641.017988
2018-01-22 11:55:33.751007,slurm_normal,,main_w4_handler0,3394185,18117782,False,145245382,fasta,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12197466,slurm,,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0.9""","""4""","[{'src': 'hda', 'id': 33439144}]","""""",1,no,,43225208,error,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_alignment/1.9.7.0,1.9.7.0,,2018-01-23 23:55:54.110266,29139,129620.359259
2018-02-06 10:55:39.319370,slurm_normal,,main_w3_handler0,3319449,18268819,False,106459821,fasta,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12350570,slurm,,corral-repl,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""""","""1""","[{'src': 'hda', 'id': 33117789}]","""""",1,no,,43705994,error,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_alignment/1.9.7.0,1.9.7.0,,2018-02-07 22:56:15.323100,88606,129636.00373000001
