chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_file,input_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_file,parameters.input_file.values,parameters.input_file|__identifier__,parameters.input_type,parameters.options_type.__current_case__,parameters.options_type.force_quality_encoding,parameters.options_type.options_type_selector,parameters.options_type.output_type,parameters.options_type.summarize_input,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-04-04 05:26:15.406944,slurm_normal,,main_w1_handler0,2654366,12330219,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",37503334062,fastq,6536646.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24115179,,,"""illumina""",0,,basic,,,,29379507.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-05 17:26:55.650046,66526.0,129640.24310200001
,,2016-04-04 08:44:49.032107,slurm_normal,,main_w2_handler1,2586863,12330951,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3142089271,fastq,6537318.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24036788,,,"""illumina""",0,,basic,,,,29402165.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-05 20:45:28.709024,78198.0,129639.676917
,,2016-04-04 10:34:27.009000,slurm_normal,,main_w1_handler1,2656618,12332002,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",13251288513,fastqsanger,6538367.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24132208,,,"""sanger""",1,ascii,advanced,sanger,summarize_input,,29400397.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-05 22:34:44.426337,81915.0,129617.417337
,,2016-04-04 10:34:27.336053,slurm_normal,,main_w1_handler0,2656618,12332003,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12814564769,fastqsanger,6538369.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24132209,,,"""sanger""",1,ascii,advanced,sanger,summarize_input,,29400397.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-05 22:34:44.438085,81915.0,129617.10203200001
,,2016-04-04 23:55:51.926530,slurm_normal,,main_w2_handler1,2627896,12338727,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4154334282,fastqsanger,6544643.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23852909,,,"""illumina""",0,,basic,,,,29307664.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-06 11:56:27.103809,80262.0,129635.17727900001
,,2016-04-04 23:56:20.187148,slurm_normal,,main_w2_handler1,2627896,12338739,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3629035782,fastqsanger,6544648.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23852896,,,"""illumina""",0,,basic,,,,29307664.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-06 11:56:55.754305,80262.0,129635.56715700001
,,2016-04-05 05:17:08.932513,slurm_normal,,main_w1_handler1,2335718,12340407,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2371883928,fastq,6546034.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24056419,,,"""cssanger""",0,,basic,,,,29003968.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-06 17:17:41.028280,26920.0,129632.095767
,,2016-04-04 08:57:55.232436,slurm_normal,,main_w1_handler0,1867125,12331094,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",787945397,fastq,6546255.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24029202,,,"""sanger""",0,,basic,,,,29400574.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-06 18:30:43.500015,46361.0,207168.267579
,,2016-04-05 12:42:08.459490,slurm_normal,,main_w2_handler1,2657876,12342751,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",41954637642,fastq,6548184.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24147093,,,"""sanger""",0,,basic,,,,29423090.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-07 00:42:48.035685,50962.0,129639.576195
,,2016-04-05 15:23:38.036594,slurm_normal,,main_w1_handler2,2644071,12344514,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3574034443,fastq,6549921.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24151768,,,"""sanger""",1,ascii,advanced,sanger,dont_summarize_input,,29330126.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-07 03:24:18.837070,81741.0,129640.800476
,,2016-04-05 15:23:38.587014,slurm_normal,,main_w1_handler2,2644071,12344515,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2261048061,fastq,6549922.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24151771,,,"""sanger""",1,ascii,advanced,sanger,dont_summarize_input,,29330126.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-07 03:24:18.477892,81741.0,129639.890878
,,2016-04-06 15:22:42.055686,slurm_normal,,main_w2_handler1,2659803,12354403,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",835297792,fastq,6559002.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24168812,,,"""sanger""",0,,basic,,,,29445078.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-08 03:23:03.853946,,129621.79826000001
,,2016-04-04 10:34:26.717239,slurm_normal,,main_w2_handler1,2656618,12332001,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",13219684425,fastq,6552139.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24132207,,,"""sanger""",1,ascii,advanced,sanger,summarize_input,,29400397.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-07 07:06:18.957049,81915.0,246712.23981000003
,,2016-04-05 19:11:48.847035,slurm_normal,,main_w2_handler0,2654366,12346926,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",37503334062,fastq,6552262.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24115179,,,"""sanger""",0,,basic,,,,29374099.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-07 07:12:18.323668,66526.0,129629.47663300001
,,2016-04-05 20:01:58.042682,slurm_normal,,main_w2_handler0,2654366,12347921,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",37503334062,fastq,6552711.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24115179,,,"""solexa""",0,,basic,,,,29353718.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-07 08:02:21.163333,66526.0,129623.120651
,,2016-04-05 20:29:04.584818,slurm_normal,,main_w1_handler1,2643667,12348209,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3932358145,fastq,6552978.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",24158391,,,"""sanger""",1,ascii,advanced,sanger,summarize_input,,29183917.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-07 08:29:50.903073,81363.0,129646.318255
,,2016-04-04 13:19:22.776069,slurm_normal,,main_w2_handler0,2335718,12333539,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2371883928,fastq,6539821.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24056419,,,"""illumina""",0,,basic,,,,29003968.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-06 01:19:41.704795,26920.0,129618.92872600001
,,2016-03-31 21:44:16.179923,slurm_normal,,main_w1_handler2,2627896,12305206,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4154334282,fastqsanger,6513217.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23852909,,,"""illumina""",0,,basic,,,,29267289.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-02 09:45:07.399563,80262.0,129651.21964000001
,,2016-04-07 16:31:14.296355,slurm_normal,,main_w1_handler2,2654366,12366319,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",37503334062,fastq,6569868.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24115179,,,"""cssanger""",0,,basic,,,,29374099.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-09 04:31:40.832725,66526.0,129626.53637
,,2016-04-07 02:03:43.691396,slurm_normal,,main_w2_handler1,2335718,12358039,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8930165402,fastq,6562613.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24078616,,,"""cssanger""",0,,basic,,,,29003968.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-08 14:04:08.096854,26920.0,129624.40545800001
,,2016-04-07 09:40:51.500865,slurm_normal,,main_w2_handler0,2660858,12360364,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",733384066,fastq,6565561.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24178006,,,"""sanger""",0,,basic,,,,28935602.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-08 21:41:08.783570,,129617.282705
,,2016-04-08 07:39:50.184749,slurm_normal,,main_w2_handler0,2658092,12379729,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1135119484,fastq,6579479.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24202239,,,"""illumina""",0,,basic,,,,29422200.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-09 19:40:15.711590,,129625.52684100001
,,2016-04-08 13:04:52.742362,slurm_normal,,main_w2_handler1,2640561,12387518,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2147487333,fastq,6585598.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24211127,,,"""sanger""",0,,basic,,,,29135730.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-10 01:05:13.082613,69536.0,129620.340251
,,2016-04-04 08:57:55.820044,slurm_normal,,main_w2_handler1,1867125,12331095,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",966263775,fastq,6546256.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24029203,,,"""sanger""",0,,basic,,,,29400574.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-06 18:30:44.793484,46361.0,207168.97344
,,2016-04-11 21:54:12.956471,slurm_normal,,main_w2_handler1,2657302,12423406,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4093789322,fastqsanger,6623416.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24140727,,,"""sanger""",0,,basic,,,,28648787.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-13 09:54:47.165807,54241.0,129634.20933600001
,,2016-04-09 15:45:18.232514,slurm_normal,,main_w1_handler1,2335718,12400880,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2371883928,fastq,6600776.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24056419,,,"""solexa""",0,,basic,,,,29003968.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-11 03:45:48.130396,26920.0,129629.897882
,,2016-04-09 23:12:20.820072,slurm_normal,,main_w1_handler0,2627896,12404401,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3629035782,fastqsanger,6604539.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23852896,,,"""illumina""",0,,basic,,,,29307664.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-11 11:13:18.094928,80262.0,129657.274856
,,2016-04-09 23:12:04.920446,slurm_normal,,main_w1_handler1,2627896,12404398,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4154334282,fastqsanger,6604535.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23852909,,,"""illumina""",0,,basic,,,,29307664.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-11 11:12:48.085524,80262.0,129643.165078
17.0,len,2016-09-20 19:44:44.217934,slurm_normal,,main_w4_handler1,2826808,13899098,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",425904362,sam,8121960.roundup,slurm,,corral-repl,,"""ac7207a87f6a11e6bcde005056a51846""","""/galaxy-repl/main/files/017/236/dataset_17236539.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5881ef03e74d17b08'}]",,"""sanger""",0,,basic,,,,33028977.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-09-22 07:45:28.793657,89874.0,129644.575723
,,2016-04-11 21:54:15.079963,slurm_normal,,main_w1_handler2,2657302,12423407,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3152106664,fastqillumina,6623417.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",24140744,,,"""sanger""",0,,basic,,,,28648787.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-13 09:55:18.497420,54241.0,129663.417457
,,2016-04-14 11:11:06.826946,slurm_normal,,main_w1_handler2,2667252,12450935,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",27872479193,fastq,6648502.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d43005d7eb12769c'}]",,"""sanger""",0,,basic,,,,29600814.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-15 23:12:01.984641,19605.0,129655.157695
,,2016-04-14 19:36:54.496846,slurm_normal,,main_w1_handler1,2627882,12456326,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3489742416,fastq,6652188.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5114f77d671647dd2'}]",,"""illumina""",0,,basic,,,,29612514.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-16 07:37:46.476045,80252.0,129651.97919900001
,,2016-04-19 12:28:56.719437,slurm_normal,,main_w1_handler0,2675351,12520464,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1955159838,fastqsanger,6709184.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5654c68568253bd60'}]",,"""sanger""",1,ascii,advanced,sanger,dont_summarize_input,,29679217.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-21 00:30:36.455789,82835.0,129699.736352
,,2016-04-19 12:37:37.293058,slurm_normal,,main_w2_handler0,2673763,12520513,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1955159838,fastqsanger,6709258.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f00789ef1bcc8c98'}]",,"""sanger""",1,ascii,advanced,sanger,dont_summarize_input,,29659645.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-21 00:39:05.044787,82711.0,129687.75172900001
,,2016-04-14 19:36:43.539515,slurm_normal,,main_w2_handler0,2627882,12456323,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4339382696,fastq,6652186.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a9fb35236b2da03d'}]",,"""illumina""",0,,basic,,,,29612514.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-16 07:37:17.479897,80252.0,129633.94038200002
,,2016-05-28 08:31:06.524598,slurm_normal,,main_w2_handler1,2673320,13011789,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",16944831576,fastq,7197122.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5340ce7afa6f9296b'}]",,"""illumina""",0,,basic,,,,29983128.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-05-29 20:32:05.729266,82659.0,129659.204668
,,2016-04-18 00:52:25.248622,slurm_normal,,main_w2_handler1,2627882,12498584,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4339382696,fastq,6689073.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a9fb35236b2da03d'}]",,"""sanger""",0,,basic,,,,29612514.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-19 12:53:34.612572,80252.0,129669.36395000001
,,2016-04-18 00:49:45.151903,slurm_normal,,main_w2_handler0,2627882,12498575,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3489742416,fastq,6689019.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5114f77d671647dd2'}]",,"""illumina""",0,,basic,,,,29612514.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-19 12:50:27.671083,80252.0,129642.51918
,,2016-04-18 05:44:41.667976,slurm_normal,,main_w2_handler1,2673302,12500103,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5168752843,fastq,6691417.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5407c276b90ac26f0'}]",,"""solexa""",1,ascii,advanced,sanger,summarize_input,,29656000.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-19 17:45:30.020788,72174.0,129648.35281200001
,,2016-04-19 05:10:31.529805,slurm_normal,,main_w2_handler0,2664901,12516524,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4215169848,fastq,6706392.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5239e85bae5f5d2fc'}]",,"""sanger""",0,,basic,,,,29538892.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-20 17:11:56.573443,82267.0,129685.043638
,,2016-04-21 10:41:18.220626,slurm_normal,,main_w1_handler1,2677285,12547633,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4882671751,fastq,6735822.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56cac61a99c6972b8'}]",,"""illumina""",0,,basic,,,,29728814.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-22 22:42:33.160278,82988.0,129674.939652
,,2016-04-18 14:16:51.357134,slurm_normal,,main_w2_handler1,2673763,12507102,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3588891481,fastqsanger,6708846.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5200d2718fe0c6fb5'}]",,"""sanger""",0,,basic,,,,29659645.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-20 23:51:21.452892,82711.0,207270.095758
,,2016-04-19 13:39:13.531983,slurm_normal,,main_w1_handler2,2652603,12522189,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12704926459,fastq,6709886.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54d11d6c7543d8899'}]",,"""sanger""",0,,basic,,,,29167381.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-21 01:40:11.673720,64006.0,129658.14173700001
,,2016-04-19 15:42:08.348755,slurm_normal,,main_w1_handler2,2675587,12525509,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",11394385819,fastq,6711597.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ac26831104cdcf9c'}]",,"""sanger""",1,ascii,advanced,sanger,summarize_input,,29424253.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-21 03:44:44.262128,82000.0,129755.913373
,,2016-04-19 20:33:14.639736,slurm_normal,,main_w2_handler1,2674458,12528154,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2116941021,fastq,6714241.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58c12a8572956c6c1'}]",,"""sanger""",0,,basic,,,,29669272.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-21 08:34:13.731073,82753.0,129659.091337
,,2016-04-19 20:44:11.182678,slurm_normal,,main_w2_handler0,2674458,12528307,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2116941021,fastq,6714507.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58c12a8572956c6c1'}]",,"""sanger""",0,,basic,,,,29669272.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-21 08:46:14.936152,82753.0,129723.75347400001
,,2016-04-19 22:09:29.656599,slurm_normal,,main_w1_handler2,2674458,12529174,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5045237034,fastq,6715849.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5002126f15ec00db5'}]",,"""sanger""",0,,basic,,,,29669272.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-21 10:10:13.866377,82753.0,129644.209778
,,2016-04-21 14:30:19.836040,slurm_normal,,main_w1_handler2,2335718,12549870,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2371883928,fastq,6738408.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ed4377bf456ef16e'}]",,"""illumina""",0,,basic,,,,29003968.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-23 02:30:34.689456,26920.0,129614.85341600001
,,2016-04-22 17:45:56.900308,slurm_normal,,main_w1_handler1,2627896,12573092,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3629035782,fastqsanger,6758509.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a85608b2f90fee77'}]",,"""illumina""",0,,basic,,,,29307664.0,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.0.4,1.0.4,,2016-04-24 05:46:12.639344,80262.0,129615.73903600001
