bams,bams1,bams1_filetype,bams2,bams2_filetype,bams_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.bams.values,parameters.chromInfo,parameters.dbkey,parameters.duplicate,parameters.failed,parameters.input.values,parameters.overlap,parameters.proper,parameters.q,parameters.reciprocal,parameters.split,parameters.strand,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
10780502668,10780502668,bam,,,bam,,,2017-04-24 13:39:12.777390,slurm_normal,,main_w3_handler0,2982886,15662455,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1200983284,bed,9778414.roundup,slurm,,corral-repl,,"[{'src': 'hda', 'id': 28218943}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","""false""","[{'src': 'hda', 'id': 29336444}]","""1e-09""","""false""","""0""","""false""","""false""","""""",,37524951,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-04-26 01:52:09.481710,68293,130376.70432
365094248,365094248,bam,500374012.0,bam,bam,,,2017-09-14 10:08:22.990496,slurm_normal,,main_w4_handler0,3249999,16816302,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",68961832,bed,10885883.roundup,slurm,,corral-repl,,"[{'src': 'hda', 'id': 31191839}, {'src': 'hda', 'id': 31191849}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""true""","""false""","[{'src': 'hda', 'id': 31229692}]","""1e-09""","""false""","""0""","""false""","""false""","""""",,40425069,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-09-15 22:08:43.923969,111321,129620.93347300001
33162106018,33162106018,bam,,,bam,,,2017-11-28 17:29:44.430240,slurm_normal,,main_w3_handler0,2494165,17623241,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",84249774,bed,11683836,slurm,,corral-repl,,"[{'src': 'hda', 'id': 32576369}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","""false""","[{'src': 'hda', 'id': 32594229}]","""1e-09""","""false""","""0""","""false""","""false""","""""",,42006042,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-11-30 05:31:23.714793,72583,129699.284553
31463995,31463995,bam,,,bam,32.0,len,2017-11-29 13:14:10.097851,slurm_normal,,main_w3_handler0,2865661,17635146,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",70648121,bed,11695321,slurm,,corral-repl,,"[{'src': 'hda', 'id': 32611762}]","""/galaxy-repl/main/files/019/263/dataset_19263879.dat""","""?""","""false""","""false""","[{'src': 'hda', 'id': 32616115}]","""1e-09""","""false""","""0""","""false""","""false""","""""",,40832952,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2017-12-01 01:14:45.516303,39242,129635.41845200001
6507770943,6507770943,bam,,,bam,,,2018-01-29 21:46:06.699030,slurm_normal,,main_w3_handler0,3388314,18193924,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4482492194,bed,12274628,slurm,,corral-repl,,"[{'src': 'hda', 'id': 33558167}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19Patch10.len""","""hg19Patch10""","""false""","""false""","[{'src': 'hda', 'id': 33560453}]","""1e-09""","""false""","""0""","""false""","""false""","""""",,43517312,error,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.26.0.0,2.26.0.0,,2018-01-31 09:46:22.789435,97958,129616.09040500001
