create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.advancedOpt.__current_case__,parameters.advancedOpt.showAdvancedOpt,parameters.chromInfo,parameters.dbkey,parameters.mode.__current_case__,parameters.mode.afterRegionStartLength,parameters.mode.beforeRegionStartLength,parameters.mode.mode_select,parameters.mode.nanAfterEnd,parameters.mode.referencePoint,parameters.mode.regionBodyLength,parameters.mode.regionStartLength.__current_case__,parameters.mode.regionStartLength.afterRegionStartLength,parameters.mode.regionStartLength.beforeRegionStartLength,parameters.mode.regionStartLength.regionStartLength_select,parameters.mode.regionStartLength.unscaled3prime,parameters.mode.regionStartLength.unscaled5prime,parameters.output.__current_case__,parameters.output.saveMatrix,parameters.output.saveSortedRegions,parameters.output.showOutputSettings,parameters.regionsFiles,parameters.scoreFileName.values,regionsFiles_0|regionsFile,regionsFiles_0|regionsFile_filetype,runner_name,scoreFileName,scoreFileName1,scoreFileName1_filetype,scoreFileName2,scoreFileName2_filetype,scoreFileName3,scoreFileName3_filetype,scoreFileName4,scoreFileName4_filetype,scoreFileName5,scoreFileName5_filetype,scoreFileName6,scoreFileName6_filetype,scoreFileName7,scoreFileName7_filetype,scoreFileName8,scoreFileName8_filetype,scoreFileName9,scoreFileName9_filetype,scoreFileName_filetype,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-11-23 22:57:47.639544,slurm_multi,,main_w4_handler2,2897661,14420246,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8624237,slurm,,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,,,scale-regions,,,3000,1.0,1000,1000,yes,0,0,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 27392308}]}}]","[{'src': 'hda', 'id': 27373680}, {'src': 'hda', 'id': 27373681}, {'src': 'hda', 'id': 27373682}, {'src': 'hda', 'id': 27373683}, {'src': 'hda', 'id': 27373684}, {'src': 'hda', 'id': 27373685}, {'src': 'hda', 'id': 27373686}, {'src': 'hda', 'id': 27373687}, {'src': 'hda', 'id': 27373688}]",249151591,bed,,25077810,25077810,bigwig,21755806.0,bigwig,23191850.0,bigwig,26624331.0,bigwig,25901445.0,bigwig,28904135.0,bigwig,14508395.0,bigwig,17811147.0,bigwig,19000823.0,bigwig,bigwig,34147867,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.6.0,2.3.6.0,,2016-11-25 11:00:16.655552,88412,129749.016008
2016-11-30 15:44:11.446363,slurm_multi,,main_w4_handler2,2897661,14455524,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8651576,slurm,,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,,,scale-regions,,,3000,1.0,1000,1000,yes,0,0,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 27392309}]}}]","[{'src': 'hda', 'id': 27373680}, {'src': 'hda', 'id': 27373681}, {'src': 'hda', 'id': 27373682}, {'src': 'hda', 'id': 27373683}, {'src': 'hda', 'id': 27373684}, {'src': 'hda', 'id': 27373685}, {'src': 'hda', 'id': 27373686}, {'src': 'hda', 'id': 27373687}, {'src': 'hda', 'id': 27373688}]",62505021,bed,,25077810,25077810,bigwig,21755806.0,bigwig,23191850.0,bigwig,26624331.0,bigwig,25901445.0,bigwig,28904135.0,bigwig,14508395.0,bigwig,17811147.0,bigwig,19000823.0,bigwig,bigwig,34147867,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.6.0,2.3.6.0,,2016-12-02 12:35:13.917274,88412,161462.470911
2016-12-02 20:58:03.019448,slurm_multi,,main_w3_handler2,2897661,14475825,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8669610,slurm,,corral-repl,,0,no,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,,,scale-regions,,,3000,1.0,1000,1000,yes,0,0,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 27392309}]}}]","[{'src': 'hda', 'id': 27373680}, {'src': 'hda', 'id': 27373681}, {'src': 'hda', 'id': 27373682}, {'src': 'hda', 'id': 27373683}, {'src': 'hda', 'id': 27373684}, {'src': 'hda', 'id': 27373685}, {'src': 'hda', 'id': 27373686}, {'src': 'hda', 'id': 27373687}, {'src': 'hda', 'id': 27373688}]",62505021,bed,,25077810,25077810,bigwig,21755806.0,bigwig,23191850.0,bigwig,26624331.0,bigwig,25901445.0,bigwig,28904135.0,bigwig,14508395.0,bigwig,17811147.0,bigwig,19000823.0,bigwig,bigwig,34147867,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.6.0,2.3.6.0,,2016-12-04 13:18:28.187238,88412,145225.16779
2016-12-19 13:46:15.173379,slurm_multi,,main_w3_handler2,605821,14608505,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8785538,slurm,,corral-repl,,0,no,0.0,no,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,5000,5000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 27684254}]}}]","[{'src': 'hda', 'id': 26069130}, {'src': 'hda', 'id': 26069131}, {'src': 'hda', 'id': 26079763}, {'src': 'hda', 'id': 26079764}]",28919815,bed,,55757436,55757436,bigwig,99849168.0,bigwig,65946535.0,bigwig,147486671.0,bigwig,,,,,,,,,,,bigwig,34508217,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.6.0,2.3.6.0,,2016-12-21 01:48:40.629842,12956,129745.45646300001
2016-12-21 18:53:04.987632,slurm_multi,,main_w3_handler2,605821,14627113,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8803654,slurm,,corral-repl,,0,no,0.0,no,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,2500,2500,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 27684254}]}}]","[{'src': 'hda', 'id': 26069130}, {'src': 'hda', 'id': 26069131}, {'src': 'hda', 'id': 26079763}, {'src': 'hda', 'id': 26079764}]",28919815,bed,,55757436,55757436,bigwig,99849168.0,bigwig,65946535.0,bigwig,147486671.0,bigwig,,,,,,,,,,,bigwig,34508217,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.6.0,2.3.6.0,,2016-12-23 06:55:05.838824,12956,129720.851192
2017-02-24 04:30:30.184571,slurm_multi,,main_w3_handler2,2279084,15126321,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9280276,slurm,,corral-repl,,0,no,0.0,no,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 28492070}]}}]","[{'src': 'hda', 'id': 28492071}]",81302013,bed,,2154048,2154048,bigwig,,,,,,,,,,,,,,,,,bigwig,36258214,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.6.0,2.3.6.0,,2017-02-25 16:33:24.243521,62685,129774.05895
2017-03-10 12:46:45.674221,slurm_multi,,main_w3_handler2,3013065,15262382,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9408638,slurm,,corral-repl,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,40,40,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 28696603}]}}]","[{'src': 'hda', 'id': 28707086}]",56744613,bed,,6097525,6097525,bigwig,,,,,,,,,,,,,,,,,bigwig,36545930,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.6.0,2.3.6.0,,2017-03-12 01:14:16.241186,5424,131250.566965
2017-03-10 13:51:11.209146,slurm_multi,,main_w3_handler2,3013065,15262717,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9417480,slurm,,corral-repl,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,50,50,reference-point,false,center,,,,,,,,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 28696603}]}}]","[{'src': 'hda', 'id': 28707092}]",56744613,bed,,11454492,11454492,bigwig,,,,,,,,,,,,,,,,,bigwig,36545930,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.3.6.0,2.3.6.0,,2017-03-13 13:42:14.573570,5424,258663.36442400003
