create_time,destination_id,exit_code,handler,history_id,id,imported,info,input1_file,input1_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1_file,parameters.input1_file.values,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-04-06 14:49:57.707559,slurm_normal,,main_w4_handler1,3061935,15508967,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",21611088714,fastqsanger,9635709.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29100562}]",,37155378,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2017-04-08 02:51:43.325830,80713.0,129705.61827100001
2016-04-29 18:49:34.907421,slurm_normal,,main_w1_handler1,2687251,12691422,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1368823386,fastqsanger,6892949.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54491557aae7488c0'}]",,29886371,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2016-05-01 06:50:33.301383,47469.0,129658.393962
2017-03-17 22:58:55.132583,slurm_normal,,main_w3_handler0,2966096,15328501,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",13193062556,fastqsanger,9469306.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28056571}]",,36596711,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2017-03-19 10:59:25.302222,24393.0,129630.16963900001
2016-05-08 09:07:01.966052,slurm_normal,,main_w1_handler0,1064067,12820916,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",14477892018,fastqsanger,7021906.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53eddecbbe73bc9c0'}]",,30084752,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2016-05-09 21:11:17.670211,24675.0,129855.70415900002
2017-03-17 22:59:52.986630,slurm_normal,,main_w4_handler0,2966096,15328507,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",14073855444,fastqsanger,9469362.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28056694}]",,36596711,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2017-03-19 11:22:55.894005,24393.0,130982.90737500001
2016-03-31 12:52:44.158972,slurm_normal,,main_w1_handler0,2638625,12299125,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",24443050918,fastqsanger,6506933.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23907180,,,29056620,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2016-04-02 00:53:19.258567,80948.0,129635.099595
2016-04-04 07:12:50.491746,slurm_normal,,main_w2_handler0,2638625,12330536,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",24443050918,fastqsanger,6536914.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23907180,,,29056620,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2016-04-05 19:13:21.695235,80948.0,129631.203489
2016-04-09 11:21:05.865564,slurm_normal,,main_w1_handler2,2652432,12399198,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",1936729336,fastqsanger,6599179.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",24228311,,,29267306,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2016-04-10 23:22:51.832751,64996.0,129705.967187
2016-04-15 12:18:29.026447,slurm_normal,,main_w1_handler1,2671106,12466146,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10767997996,fastqsanger,6658941.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b3247e6623c79151'}]",,29283850,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2016-04-17 00:19:29.995300,74139.0,129660.96885300001
2016-04-15 12:20:10.058924,slurm_normal,,main_w2_handler1,2671106,12466160,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10767997996,fastqsanger,6658960.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57c21d7cc9e53f273'}]",,29283850,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2016-04-17 00:21:30.278986,74139.0,129680.22006200001
2016-10-17 14:51:25.444430,slurm_normal,,main_w4_handler0,2665041,14099153,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",34169799808,fastqsanger,8314124.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c480c95fc2fdf136'}]",,31777572,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2016-10-19 02:51:52.411265,82288.0,129626.96683500001
2016-06-01 01:04:46.460738,slurm_normal,,main_w2_handler0,2719329,13035670,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4510486656,fastqsanger,7214985.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b514cd4e4b2452494b'}]",,30446065,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2016-06-02 13:05:47.966711,83381.0,129661.505973
2016-06-01 01:04:37.412889,slurm_normal,,main_w1_handler1,2719329,13035667,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",6581918258,fastqsanger,7214984.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5280991a378044a8f'}]",,30446065,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2016-06-02 13:05:16.608252,83381.0,129639.195363
2016-06-01 00:58:51.503483,slurm_normal,,main_w2_handler0,2719334,13035645,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12096175866,fastqsanger,7214939.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a176216c2ab99e86'}]",,30532080,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2016-06-02 12:59:47.625740,83392.0,129656.12225700001
2016-06-01 01:04:28.905654,slurm_normal,,main_w1_handler1,2719329,13035666,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",53443009486,fastqsanger,7214980.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50ca85793374c6474'}]",,30446065,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2016-06-02 13:05:17.204115,83381.0,129648.29846100001
2016-06-01 01:04:16.050131,slurm_normal,,main_w1_handler0,2719329,13035665,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",52334184026,fastqsanger,7214979.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b578ff875e219c451f'}]",,30446065,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2016-06-02 13:04:47.730251,83381.0,129631.68012
2016-06-01 00:59:11.209070,slurm_normal,,main_w1_handler1,2719334,13035647,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",20698476378,fastqsanger,7214943.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a5950dda48b69a52'}]",,30532080,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2016-06-02 12:59:48.784759,83392.0,129637.575689
2016-06-02 09:48:49.068106,slurm_normal,,main_w2_handler0,2719329,13048156,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4510486656,fastqsanger,7233847.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b514cd4e4b2452494b'}]",,29978900,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2016-06-03 21:49:32.120288,83381.0,129643.05218200001
2016-06-02 09:48:50.478840,slurm_normal,,main_w1_handler0,2719329,13048159,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",52334184026,fastqsanger,7233850.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b578ff875e219c451f'}]",,29978900,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2016-06-03 21:50:01.022838,83381.0,129670.54399800001
2017-03-08 07:00:36.140288,slurm_normal,,main_w4_handler1,2967263,15239751,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",49408664006,fastqsanger,9387739.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28648536}]",,35575990,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2017-03-09 19:29:29.154030,98695.0,131333.013742
2016-09-29 19:04:15.071927,slurm_normal,,main_w3_handler1,2809811,13977323,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10497141074,fastqsanger,8196735.roundup,slurm,,corral-repl,,"""82c2e12a867711e69579005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54055e9d2d4beca81'}]",,32850708,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2016-10-01 07:06:50.972540,88912.0,129755.900613
2016-10-31 20:29:10.350428,slurm_normal,,main_w4_handler0,2872054,14220481,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",62959550154,fastqsanger,8430574.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59ef3a91a817169da'}]",,33953089,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2016-11-02 09:07:24.558469,93225.0,131894.208041
2017-01-10 17:54:21.113625,slurm_normal,,main_w3_handler0,1104862,14733295,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",899326992,fastqsanger,8895584.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27868326}]",,35085126,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2017-01-12 06:13:11.235684,25699.0,130730.122059
2016-10-06 16:43:51.713152,slurm_normal,,main_w3_handler0,2843346,14022179,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",47816667582,fastqsanger,8240076.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b511e59ce3cf0f51fc'}]",,33504277,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2016-10-08 04:44:53.222438,81136.0,129661.50928600001
2016-11-02 09:07:26.952355,slurm_normal,,main_w4_handler1,2877170,14230911,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2889426368,fastqsanger,8440799.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b554a05a1a73ecf89b'}]",,34026725,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2016-11-03 21:07:37.772872,31848.0,129610.82051700001
2016-11-02 15:04:07.400557,slurm_normal,,main_w4_handler1,2877170,14233706,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2889426368,fastqsanger,8443587.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b554a05a1a73ecf89b'}]",,34046715,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2016-11-04 03:36:10.467261,31848.0,131523.066704
2016-10-11 09:27:05.937265,slurm_normal,,main_w4_handler1,2849540,14052117,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",23747026638,fastqsanger,8269806.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55007b0bbd52cc910'}]",,33578171,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2016-10-12 21:27:58.315348,45773.0,129652.378083
2016-10-10 08:29:00.136706,slurm_normal,,main_w4_handler0,2848883,14042883,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",24638152692,fastqsanger,8260270.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dd9eda8c03a24093'}]",,33564384,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2016-10-11 20:29:46.179945,91876.0,129646.043239
2016-10-10 08:28:58.944434,slurm_normal,,main_w3_handler1,2848883,14042882,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",22152405008,fastqsanger,8260272.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5274df61f6d9d18e1'}]",,33564384,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2016-10-11 20:29:46.494172,91876.0,129647.549738
2016-10-10 08:29:02.728511,slurm_normal,,main_w3_handler1,2848883,14042885,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",24698727892,fastqsanger,8260273.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55d41a9563329cee7'}]",,33564384,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2016-10-11 20:29:46.769626,91876.0,129644.04111500001
2016-11-10 05:39:51.511200,slurm_normal,,main_w3_handler0,2887102,14303195,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",27192747957,fastqsanger,8511240.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a5226d58268df1f4'}]",,34158561,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2016-11-11 17:40:17.130677,66827.0,129625.61947700001
2016-10-11 09:27:05.258772,slurm_normal,,main_w4_handler0,2849540,14052116,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",20965458658,fastqsanger,8269807.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b592116a32cbd7815d'}]",,33578171,error,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.0.0,1.0.0,,2016-10-12 21:27:58.306261,45773.0,129653.047489
